,tmdb_id,imdb_id,film,year,budget,revenue,oscar_cat,oscar_win,oscar_nominations,oscar_win_count,total_wins,total_nominations,cast_popularity,crew_popularity,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes,metascore,director,genre_id_0,genre_id_1,cast_0,cast_1,cast_2,cast_3,producer_0,producer_1,screenplay_0
1044,110,tt0111495,Three Colours: Red,1994,15385526.386440678,97660240.8,Best Original Screenplay,False,3,0,19,26,21.382,12.98,80,846,81,91982,10.0,100.0,Krzysztof Kieślowski,18,9648,Irène Jacob,Jean-Louis Trintignant,Jean-Pierre Lorit,Frédérique Feder,Marin Karmitz,,Krzysztof Kieślowski
1045,451,tt0113627,Leaving Las Vegas,1995,3600000.0,49800000.0,Best Actor,True,4,1,31,29,132.99899999999997,89.83599999999987,73,900,75,115325,91.0,82.0,Mike Figgis,18,10749,Nicolas Cage,Elisabeth Shue,Julian Sands,Richard Lewis,Lila Cazès,Annie Stewart,Mike Figgis
1046,2054,tt0113862,Mr. Holland's Opus,1995,23000000.0,106269971.0,Best Actor,False,1,0,5,4,80.83500000000002,47.11500000000004,70,263,73,35754,75.0,59.0,Stephen Herek,18,10402,Richard Dreyfuss,Glenne Headly,Jay Thomas,Olympia Dukakis,Ted Field,Robert W. Cort,
1047,10858,tt0113987,Nixon,1995,44000000.0,13681765.0,Best Actor,False,4,0,11,14,182.984,42.589000000000034,69,211,71,28960,75.0,66.0,Oliver Stone,36,18,Anthony Hopkins,Joan Allen,Powers Boothe,Ed Harris,Oliver Stone,Clayton Townsend,Oliver Stone
1048,687,tt0112818,Dead Man Walking,1995,11000000.0,39363635.0,Best Actor,False,4,1,22,23,83.41899999999994,114.77099999999963,74,919,75,89222,95.0,80.0,Tim Robbins,18,,Susan Sarandon,Sean Penn,Robert Prosky,Raymond J. Barry,Tim Robbins,Rudd Simmons,Tim Robbins
1049,11010,tt0110877,The Postman,1995,17323630.07,91033070.26,Best Actor,False,2,1,31,20,16.215999999999998,11.307,80,765,77,33864,94.0,81.0,Michael Radford,35,18,Philippe Noiret,Massimo Troisi,Maria Grazia Cucinotta,Renato Scarpa,Mario Cecchi Gori,Vittorio Cecchi Gori,Furio Scarpelli
1050,687,tt0112818,Dead Man Walking,1995,11000000.0,39363635.0,Best Actress,True,4,1,22,23,83.41899999999994,114.77099999999963,74,919,75,89222,95.0,80.0,Tim Robbins,18,,Susan Sarandon,Sean Penn,Robert Prosky,Raymond J. Barry,Tim Robbins,Rudd Simmons,Tim Robbins
1051,451,tt0113627,Leaving Las Vegas,1995,3600000.0,49800000.0,Best Actress,False,4,1,31,29,132.99899999999997,89.83599999999987,73,900,75,115325,91.0,82.0,Mike Figgis,18,10749,Nicolas Cage,Elisabeth Shue,Julian Sands,Richard Lewis,Lila Cazès,Annie Stewart,Mike Figgis
1052,524,tt0112641,Casino,1995,52000000.0,116112375.0,Best Actress,False,1,0,4,10,98.35599999999998,107.52399999999969,80,3865,82,470638,80.0,73.0,Martin Scorsese,80,18,Robert De Niro,Sharon Stone,Joe Pesci,James Woods,Barbara De Fina,,Martin Scorsese
1053,688,tt0112579,The Bridges of Madison County,1995,24000000.0,182016617.0,Best Actress,False,1,0,7,17,29.79900000000001,48.13200000000001,77,1378,76,73829,90.0,69.0,Clint Eastwood,18,10749,Meryl Streep,Clint Eastwood,Annie Corley,Victor Slezak,Clint Eastwood,Tom Rooker,Richard LaGravenese
1054,4584,tt0114388,Sense and Sensibility,1995,16000000.0,134582776.0,Best Actress,False,7,1,32,49,72.66599999999997,31.999000000000024,74,1157,76,103663,97.0,84.0,Ang Lee,18,10749,Emma Thompson,Alan Rickman,Kate Winslet,Hugh Grant,Lindsay Doran,,Emma Thompson
1055,9598,tt0112431,Babe,1995,30000000.0,254134910.0,Best Director,False,7,1,19,26,46.345,17.122999999999994,61,2123,68,117483,97.0,83.0,Chris Noonan,14,18,Christine Cavanaugh,Miriam Margolyes,Danny Mann,Hugo Weaving,George Miller,Doug Mitchell,George Miller
1056,197,tt0112573,Braveheart,1995,72000000.0,210000000.0,Best Director,True,10,5,28,34,121.92799999999993,207.4389999999992,79,7427,83,964966,78.0,68.0,Mel Gibson,28,18,Mel Gibson,Catherine McCormack,Sophie Marceau,Patrick McGoohan,Mel Gibson,Bruce Davey,Randall Wallace
1057,687,tt0112818,Dead Man Walking,1995,11000000.0,39363635.0,Best Director,False,4,1,22,23,83.41899999999994,114.77099999999963,74,919,75,89222,95.0,80.0,Tim Robbins,18,,Susan Sarandon,Sean Penn,Robert Prosky,Raymond J. Barry,Tim Robbins,Rudd Simmons,Tim Robbins
1058,451,tt0113627,Leaving Las Vegas,1995,3600000.0,49800000.0,Best Director,False,4,1,31,29,132.99899999999997,89.83599999999987,73,900,75,115325,91.0,82.0,Mike Figgis,18,10749,Nicolas Cage,Elisabeth Shue,Julian Sands,Richard Lewis,Lila Cazès,Annie Stewart,Mike Figgis
1059,11010,tt0110877,The Postman ,1995,21492389.0,136493238.82666665,Best Director,False,3,0,31,20,16.215999999999998,11.307,80,765,77,33864,94.0,81.0,Michael Radford,35,18,Philippe Noiret,Massimo Troisi,Maria Grazia Cucinotta,Renato Scarpa,Mario Cecchi Gori,Vittorio Cecchi Gori,Furio Scarpelli
1060,568,tt0112384,Apollo 13,1995,52000000.0,355237933.0,Best Picture,False,9,2,26,59,183.07299999999992,251.63299999999882,74,3943,76,271825,96.0,77.0,Ron Howard,18,36,Tom Hanks,Bill Paxton,Kevin Bacon,Gary Sinise,Brian Grazer,,William Broyles Jr.
1061,9598,tt0112431,Babe,1995,30000000.0,254134910.0,Best Picture,False,7,1,19,26,46.345,17.122999999999994,61,2123,68,117483,97.0,83.0,Chris Noonan,14,18,Christine Cavanaugh,Miriam Margolyes,Danny Mann,Hugo Weaving,George Miller,Doug Mitchell,George Miller
1062,197,tt0112573,Braveheart,1995,72000000.0,210000000.0,Best Picture,True,10,5,28,34,121.92799999999993,207.4389999999992,79,7427,83,964966,78.0,68.0,Mel Gibson,28,18,Mel Gibson,Catherine McCormack,Sophie Marceau,Patrick McGoohan,Mel Gibson,Bruce Davey,Randall Wallace
1063,11010,tt0110877,The Postman ,1995,26532620.19825073,168352727.30612245,Best Picture,False,3,0,31,20,16.215999999999998,11.307,80,765,77,33864,94.0,81.0,Michael Radford,35,18,Philippe Noiret,Massimo Troisi,Maria Grazia Cucinotta,Renato Scarpa,Mario Cecchi Gori,Vittorio Cecchi Gori,Furio Scarpelli
1064,4584,tt0114388,Sense and Sensibility,1995,16000000.0,134582776.0,Best Picture,False,7,1,32,49,72.66599999999997,31.999000000000024,74,1157,76,103663,97.0,84.0,Ang Lee,18,10749,Emma Thompson,Alan Rickman,Kate Winslet,Hugh Grant,Lindsay Doran,,Emma Thompson
1065,568,tt0112384,Apollo 13,1995,52000000.0,355237933.0,Best Adapted Screenplay,False,9,2,26,59,183.07299999999992,251.63299999999882,74,3943,76,271825,96.0,77.0,Ron Howard,18,36,Tom Hanks,Bill Paxton,Kevin Bacon,Gary Sinise,Brian Grazer,,William Broyles Jr.
1066,9598,tt0112431,Babe,1995,30000000.0,254134910.0,Best Adapted Screenplay,False,7,1,19,26,46.345,17.122999999999994,61,2123,68,117483,97.0,83.0,Chris Noonan,14,18,Christine Cavanaugh,Miriam Margolyes,Danny Mann,Hugo Weaving,George Miller,Doug Mitchell,George Miller
1067,451,tt0113627,Leaving Las Vegas,1995,3600000.0,49800000.0,Best Adapted Screenplay,False,4,1,31,29,132.99899999999997,89.83599999999987,73,900,75,115325,91.0,82.0,Mike Figgis,18,10749,Nicolas Cage,Elisabeth Shue,Julian Sands,Richard Lewis,Lila Cazès,Annie Stewart,Mike Figgis
1068,11010,tt0110877,The Postman ,1995,17194711.416666668,89910163.27666667,Best Adapted Screenplay,False,3,0,31,20,16.215999999999998,11.307,80,765,77,33864,94.0,81.0,Michael Radford,35,18,Philippe Noiret,Massimo Troisi,Maria Grazia Cucinotta,Renato Scarpa,Mario Cecchi Gori,Vittorio Cecchi Gori,Furio Scarpelli
1069,4584,tt0114388,Sense and Sensibility,1995,16000000.0,134582776.0,Best Adapted Screenplay,True,7,1,32,49,72.66599999999997,31.999000000000024,74,1157,76,103663,97.0,84.0,Ang Lee,18,10749,Emma Thompson,Alan Rickman,Kate Winslet,Hugh Grant,Lindsay Doran,,Emma Thompson
1070,197,tt0112573,Braveheart,1995,72000000.0,210000000.0,Best Original Screenplay,False,10,5,28,34,121.92799999999993,207.4389999999992,79,7427,83,964966,78.0,68.0,Mel Gibson,28,18,Mel Gibson,Catherine McCormack,Sophie Marceau,Patrick McGoohan,Mel Gibson,Bruce Davey,Randall Wallace
1071,11448,tt0113819,Mighty Aphrodite,1995,15000000.0,6700000.0,Best Original Screenplay,False,2,1,11,13,74.20400000000002,28.23100000000001,68,419,70,38223,78.0,59.0,Woody Allen,35,10749,Woody Allen,Mira Sorvino,Helena Bonham Carter,F. Murray Abraham,Robert Greenhut,,Woody Allen
1072,10858,tt0113987,Nixon,1995,44000000.0,13681765.0,Best Original Screenplay,False,4,0,11,14,182.984,42.589000000000034,69,211,71,28960,75.0,66.0,Oliver Stone,36,18,Anthony Hopkins,Joan Allen,Powers Boothe,Ed Harris,Oliver Stone,Clayton Townsend,Oliver Stone
1073,862,tt0114709,Toy Story,1995,30000000.0,373554033.0,Best Original Screenplay,False,3,0,27,20,123.872,203.3429999999994,79,13817,83,894596,10.0,95.0,John Lasseter,16,12,Tom Hanks,Tim Allen,Don Rickles,Jim Varney,Bonnie Arnold,Ralph Guggenheim,Andrew Stanton
1074,629,tt0114814,The Usual Suspects,1995,6000000.0,23341568.0,Best Original Screenplay,True,2,2,35,17,68.62,65.03700000000003,82,7629,85,998187,89.0,77.0,Bryan Singer,18,80,Stephen Baldwin,Kevin Spacey,Gabriel Byrne,Chazz Palminteri,Bryan Singer,Michael McDonnell,
1075,9390,tt0116695,Jerry Maguire,1996,50000000.0,273552592.0,Best Actor,False,5,1,25,41,183.7149999999998,84.1519999999999,69,2229,73,244642,83.0,77.0,Cameron Crowe,35,18,Tom Cruise,Cuba Gooding Jr.,Renée Zellweger,Kelly Preston,James L. Brooks,Laurence Mark,
1076,409,tt0116209,The English Patient,1996,27000000.0,231976425.0,Best Actor,False,12,9,53,77,90.94400000000002,24.158,72,1446,74,179910,85.0,87.0,Anthony Minghella,18,10749,Ralph Fiennes,Juliette Binoche,Willem Dafoe,Kristin Scott Thomas,Saul Zaentz,Paul Zaentz,Anthony Minghella
1077,1630,tt0117318,The People vs. Larry Flynt,1996,36000000.0,20300385.0,Best Actor,False,2,0,22,33,71.24799999999998,22.369,70,717,73,88706,88.0,79.0,Miloš Forman,18,,Woody Harrelson,Courtney Love,Edward Norton,Brett Harrelson,Oliver Stone,Michael Hausman,Scott Alexander
1078,7863,tt0117631,Shine,1996,5500000.0,35892330.0,Best Actor,True,7,1,45,52,26.997,9.127999999999998,74,443,77,51530,91.0,87.0,Scott Hicks,18,,Geoffrey Rush,Noah Taylor,Armin Mueller-Stahl,Justin Braine,Jane Scott,,Jan Sardi
1079,12498,tt0117666,Sling Blade,1996,1000000.0,24444121.0,Best Actor,False,2,1,13,15,38.598000000000006,24.824000000000005,76,522,80,87602,96.0,84.0,Billy Bob Thornton,18,,Billy Bob Thornton,Dwight Yoakam,J.T. Walsh,John Ritter,David L. Bushell,Brandon Rosser,Billy Bob Thornton
1080,11159,tt0117589,Secrets & Lies,1996,4500000.0,13417292.0,Best Actress,False,5,0,36,42,75.07200000000005,7.817999999999998,75,352,80,38002,95.0,91.0,Mike Leigh,18,,Timothy Spall,Brenda Blethyn,Marianne Jean-Baptiste,Phyllis Logan,Simon Channing Williams,,
1081,9819,tt0116999,Marvin's Room,1996,23000000.0,12803305.0,Best Actress,False,1,0,4,12,79.932,50.38300000000004,67,429,67,25824,84.0,68.0,Jerry Zaks,18,,Diane Keaton,Meryl Streep,Leonardo DiCaprio,Robert De Niro,Robert De Niro,Scott Rudin,Scott McPherson
1082,275,tt0116282,Fargo,1996,7000000.0,60611975.0,Best Actress,True,7,2,81,58,55.771,33.54200000000001,79,5544,81,622205,94.0,85.0,Joel Coen,80,18,Frances McDormand,William H. Macy,Steve Buscemi,Harve Presnell,Joel Coen,Ethan Coen,Joel Coen
1083,409,tt0116209,The English Patient,1996,27000000.0,231976425.0,Best Actress,False,12,9,53,77,90.94400000000002,24.158,72,1446,74,179910,85.0,87.0,Anthony Minghella,18,10749,Ralph Fiennes,Juliette Binoche,Willem Dafoe,Kristin Scott Thomas,Saul Zaentz,Paul Zaentz,Anthony Minghella
1084,145,tt0115751,Breaking the Waves,1996,11092163.186666667,3803298.0,Best Actress,False,1,0,44,27,35.13800000000001,14.137999999999998,75,639,78,62870,85.0,76.0,Lars von Trier,18,10749,Emily Watson,Stellan Skarsgård,Katrin Cartlidge,Jean-Marc Barr,Peter Aalbæk Jensen,,
