,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,oscar_win,no_oscar_wins,no_oscar_nominations,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes_rating,metascore,total_wins,total_nominations,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
1621,129670,tt1821549,2013,2014,Nebraska,Best Picture,"Albert Berger and Ron Yerxa, Producers",False,0.0,6,"['Bruce Dern', 'Will Forte', 'Bob Odenkirk', 'June Squibb']",41.62400000000001,Alexander Payne,"['Albert Berger', 'Ron Yerxa']",[],55.825000000000045,12000000.0,27682872.0,115,75,1317,77,113283,91.0,87.0,29,162,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1622,205220,tt2431286,2013,2014,Philomena,Best Picture,"Gabrielle Tana, Steve Coogan and Tracey Seaward, Producers",False,0.0,4,"['Judi Dench', 'Steve Coogan', 'Sophie Kennedy Clark', 'Mare Winningham']",60.63200000000004,Stephen Frears,"['Steve Coogan', 'Tracey Seaward', 'Gabrielle Tana']","['Steve Coogan', 'Jeff Pope']",27.31000000000001,12000000.0,100129872.0,98,74,1224,76,94628,91.0,77.0,33,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1623,76203,tt2024544,2013,2014,12 Years a Slave,Best Picture,"Brad Pitt, Dede Gardner, Jeremy Kleiner, Steve McQueen and Anthony Katagas, Producers",True,3.0,9,"['Chiwetel Ejiofor', 'Michael Fassbender', ""Lupita Nyong'o"", 'Benedict Cumberbatch']",200.83199999999962,Steve McQueen,"['Brad Pitt', 'Arnon Milchan', 'Dede Gardner', 'Bill Pohlad', 'Anthony Katagas', 'Steve McQueen', 'Jeremy Kleiner']",['John Ridley'],101.26599999999974,20000000.0,187000000.0,134,79,8822,81,649134,95.0,96.0,240,336,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1624,106646,tt0993846,2013,2014,The Wolf of Wall Street,Best Picture,"Martin Scorsese, Leonardo DiCaprio, Joey McFarland and Emma Tillinger Koskoff, Producers",False,0.0,5,"['Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Rob Reiner']",309.9310000000004,Martin Scorsese,"['Martin Scorsese', 'Leonardo DiCaprio', 'Emma Tillinger Koskoff', 'Riza Aziz', 'Joey McFarland']",['Terence Winter'],236.4799999999993,100000000.0,392000000.0,180,80,17460,82,1213647,79.0,75.0,37,174,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1625,132344,tt2209418,2013,2014,Before Midnight,Best Adapted Screenplay,"Written by Richard Linklater, Julie Delpy, Ethan Hawke",False,0.0,1,"['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick', 'Jennifer Prior']",28.20600000000001,Richard Linklater,"['Richard Linklater', 'Sara Woodhatch', 'Christos V. Konstantakopoulos']",[],41.26700000000003,3000000.0,11176469.0,109,75,1592,79,143169,98.0,94.0,20,62,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1626,109424,tt1535109,2013,2014,Captain Phillips,Best Adapted Screenplay,Screenplay by Billy Ray,False,0.0,6,"['Tom Hanks', 'Barkhad Abdi', 'Catherine Keener', 'Chris Mulkey']",61.492,Paul Greengrass,"['Scott Rudin', 'Michael De Luca', 'Dana Brunetti']",['Billy Ray'],138.6679999999996,55000000.0,218791811.0,134,76,5229,78,424677,93.0,82.0,16,147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1627,205220,tt2431286,2013,2014,Philomena,Best Adapted Screenplay,Screenplay by Steve Coogan and Jeff Pope,False,0.0,4,"['Judi Dench', 'Steve Coogan', 'Sophie Kennedy Clark', 'Mare Winningham']",60.63200000000004,Stephen Frears,"['Steve Coogan', 'Tracey Seaward', 'Gabrielle Tana']","['Steve Coogan', 'Jeff Pope']",27.31000000000001,12000000.0,100129872.0,98,74,1224,76,94628,91.0,77.0,33,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1628,76203,tt2024544,2013,2014,12 Years a Slave,Best Adapted Screenplay,Screenplay by John Ridley,True,3.0,9,"['Chiwetel Ejiofor', 'Michael Fassbender', ""Lupita Nyong'o"", 'Benedict Cumberbatch']",200.83199999999962,Steve McQueen,"['Brad Pitt', 'Arnon Milchan', 'Dede Gardner', 'Bill Pohlad', 'Anthony Katagas', 'Steve McQueen', 'Jeremy Kleiner']",['John Ridley'],101.26599999999974,20000000.0,187000000.0,134,79,8822,81,649134,95.0,96.0,240,336,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1629,106646,tt0993846,2013,2014,The Wolf of Wall Street,Best Adapted Screenplay,Screenplay by Terence Winter,False,0.0,5,"['Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Rob Reiner']",309.9310000000004,Martin Scorsese,"['Martin Scorsese', 'Leonardo DiCaprio', 'Emma Tillinger Koskoff', 'Riza Aziz', 'Joey McFarland']",['Terence Winter'],236.4799999999993,100000000.0,392000000.0,180,80,17460,82,1213647,79.0,75.0,37,174,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1630,168672,tt1800241,2013,2014,American Hustle,Best Original Screenplay,Written by Eric Warren Singer and David O. Russell,False,0.0,10,"['Christian Bale', 'Bradley Cooper', 'Jeremy Renner', 'Amy Adams']",157.89499999999995,David O. Russell,"['Charles Roven', 'Jonathan Gordon', 'Richard Suckle', 'Megan Ellison']",[],49.46500000000001,40000000.0,251171807.0,138,68,5763,72,453301,92.0,90.0,69,217,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1631,160588,tt2334873,2013,2014,Blue Jasmine,Best Original Screenplay,Written by Woody Allen,False,1.0,3,"['Alec Baldwin', 'Cate Blanchett', 'Louis C.K.', 'Bobby Cannavale']",113.11299999999993,Woody Allen,"['Letty Aronson', 'Stephen Tenenbaum', 'Edward Walson']",['Woody Allen'],91.81799999999978,18000000.0,99206215.0,99,70,2699,73,193390,90.0,78.0,55,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1632,152532,tt0790636,2013,2014,Dallas Buyers Club,Best Original Screenplay,Written by Craig Borten & Melisa Wallack,False,3.0,6,"['Matthew McConaughey', 'Jared Leto', 'Jennifer Garner', 'Steve Zahn']",83.38599999999997,Jean-Marc Vallée,"['Robbie Brenner', 'Rachel Winter']",[],28.071000000000016,5000000.0,55736588.0,117,80,6663,80,446345,93.0,80.0,81,86,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1633,152601,tt1798709,2013,2014,Her,Best Original Screenplay,Written by Spike Jonze,True,1.0,5,"['Joaquin Phoenix', 'Scarlett Johansson', 'Amy Adams', 'Rooney Mara']",167.3859999999999,Spike Jonze,"['Spike Jonze', 'Vincent Landay', 'Megan Ellison']",[],77.43199999999995,23000000.0,47351251.0,126,79,10956,80,549754,94.0,90.0,82,186,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1634,129670,tt1821549,2013,2014,Nebraska,Best Original Screenplay,Written by Bob Nelson,False,0.0,6,"['Bruce Dern', 'Will Forte', 'Bob Odenkirk', 'June Squibb']",41.62400000000001,Alexander Payne,"['Albert Berger', 'Ron Yerxa']",[],55.825000000000045,12000000.0,27682872.0,115,75,1317,77,113283,91.0,87.0,29,162,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1635,87492,tt1100089,2014,2015,Foxcatcher,Best Actor,Steve Carell,False,0.0,5,"['Steve Carell', 'Channing Tatum', 'Mark Ruffalo', 'Sienna Miller']",88.47499999999987,Bennett Miller,"['Anthony Bregman', 'Jon Kilik', 'Bennett Miller', 'Megan Ellison']",[],60.13300000000004,24000000.0,12096300.0,134,67,1803,70,135255,87.0,81.0,13,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1636,190859,tt2179136,2014,2015,American Sniper,Best Actor,Bradley Cooper,False,1.0,6,"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner', 'Cole Konis']",149.90099999999987,Clint Eastwood,"['Clint Eastwood', 'Robert Lorenz', 'Andrew Lazar', 'Bradley Cooper', 'Peter Morgan']",[],167.32799999999946,58800000.0,542307423.0,133,74,10139,73,443241,72.0,72.0,23,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1637,205596,tt2084970,2014,2015,The Imitation Game,Best Actor,Benedict Cumberbatch,False,1.0,8,"['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear']",133.36499999999978,Morten Tyldum,"['Teddy Schwarzman', 'Nora Grossman', 'Ido Ostrowsky']",['Graham Moore'],35.21900000000002,14000000.0,233555708.0,113,80,13401,80,694488,89.0,73.0,48,162,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1638,194662,tt2562232,2014,2015,Birdman or (The Unexpected Virtue of Ignorance),Best Actor,Michael Keaton,False,4.0,9,"['Michael Keaton', 'Emma Stone', 'Zach Galifianakis', 'Edward Norton']",134.40199999999996,Alejandro González Iñárritu,"['Alejandro González Iñárritu', 'Arnon Milchan', 'James W. Skotchdopole', 'John Lesher']","['Alejandro González Iñárritu', 'Armando Bo', 'Nicolás Giacobone', 'Alexander Dinelaris']",111.9209999999997,18000000.0,103215094.0,120,75,10384,77,587068,91.0,87.0,188,291,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1639,266856,tt2980516,2014,2015,The Theory of Everything,Best Actor,Eddie Redmayne,True,1.0,5,"['Eddie Redmayne', 'Felicity Jones', 'Charlie Cox', 'Emily Watson']",97.71199999999992,James Marsh,"['Tim Bevan', 'Eric Fellner', 'Lisa Bruce', 'Anthony McCarten']",['Anthony McCarten'],69.07200000000002,15000000.0,123726688.0,123,79,8553,77,410534,80.0,72.0,24,124,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1640,221902,tt2737050,2014,2015,"Two Days, One Night",Best Actress,Marion Cotillard,False,0.0,1,"['Marion Cotillard', 'Fabrizio Rongione', 'Catherine Salée', 'Pili Groyne']",55.17500000000005,Jean-Pierre Dardenne,"['Luc Dardenne', 'Jean-Pierre Dardenne', 'Denis Freyd']","['Luc Dardenne', 'Jean-Pierre Dardenne']",26.86400000000002,7000000.0,6860853.0,95,69,667,73,45548,97.0,89.0,41,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1641,266856,tt2980516,2014,2015,The Theory of Everything,Best Actress,Felicity Jones,False,1.0,5,"['Eddie Redmayne', 'Felicity Jones', 'Charlie Cox', 'Emily Watson']",97.71199999999992,James Marsh,"['Tim Bevan', 'Eric Fellner', 'Lisa Bruce', 'Anthony McCarten']",['Anthony McCarten'],69.07200000000002,15000000.0,123726688.0,123,79,8553,77,410534,80.0,72.0,24,124,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1642,284293,tt3316960,2014,2015,Still Alice,Best Actress,Julianne Moore,True,1.0,1,"['Julianne Moore', 'Alec Baldwin', 'Kristen Stewart', 'Kate Bosworth']",71.03599999999999,Wash Westmoreland,"['Pamela Koffler', 'James Brown', 'Lex Lutzus']","['Richard Glatzer', 'Wash Westmoreland']",18.516000000000005,5000000.0,43884652.0,101,75,2450,75,127337,85.0,72.0,32,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1643,210577,tt2267998,2014,2015,Gone Girl,Best Actress,Rosamund Pike,False,0.0,1,"['Rosamund Pike', 'Ben Affleck', 'Kim Dickens', 'Tyler Perry']",163.0679999999998,David Fincher,"['Arnon Milchan', 'Reese Witherspoon', 'Ceán Chaffin', 'Joshua Donen']",['Gillian Flynn'],99.27399999999987,61000000.0,369330363.0,149,79,14171,81,876834,87.0,79.0,64,187,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1644,228970,tt2305051,2014,2015,Wild,Best Actress,Reese Witherspoon,False,0.0,2,"['Reese Witherspoon', 'Laura Dern', 'Keene McRae', 'Gaby Hoffmann']",96.58199999999987,Jean-Marc Vallée,"['Reese Witherspoon', 'Bill Pohlad', 'Bruna Papandrea']",[],71.097,15000000.0,52501541.0,115,70,1866,71,122047,88.0,76.0,13,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1645,194662,tt2562232,2014,2015,Birdman or (The Unexpected Virtue of Ignorance),Best Director,Alejandro G. Iñárritu,True,4.0,9,"['Michael Keaton', 'Emma Stone', 'Zach Galifianakis', 'Edward Norton']",134.40199999999996,Alejandro González Iñárritu,"['Alejandro González Iñárritu', 'Arnon Milchan', 'James W. Skotchdopole', 'John Lesher']","['Alejandro González Iñárritu', 'Armando Bo', 'Nicolás Giacobone', 'Alexander Dinelaris']",111.9209999999997,18000000.0,103215094.0,120,75,10384,77,587068,91.0,87.0,188,291,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1646,85350,tt1065073,2014,2015,Boyhood,Best Director,Richard Linklater,False,1.0,6,"['Ellar Coltrane', 'Patricia Arquette', 'Ethan Hawke', 'Lorelei Linklater']",78.46499999999997,Richard Linklater,"['Richard Linklater', 'John Sloss', 'Jonathan Sehring', 'Cathleen Sutherland']",[],25.29700000000001,4000000.0,44349000.0,165,75,4061,79,337971,97.0,100.0,172,218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1647,87492,tt1100089,2014,2015,Foxcatcher,Best Director,Bennett Miller,False,0.0,5,"['Steve Carell', 'Channing Tatum', 'Mark Ruffalo', 'Sienna Miller']",88.47499999999987,Bennett Miller,"['Anthony Bregman', 'Jon Kilik', 'Bennett Miller', 'Megan Ellison']",[],60.13300000000004,24000000.0,12096300.0,134,67,1803,70,135255,87.0,81.0,13,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1648,120467,tt2278388,2014,2015,The Grand Budapest Hotel,Best Director,Wes Anderson,False,4.0,9,"['Ralph Fiennes', 'F. Murray Abraham', 'Tony Revolori', 'Mathieu Amalric']",236.88599999999968,Wes Anderson,"['Scott Rudin', 'Wes Anderson', 'Jeremy Dawson', 'Steven M. Rales']",['Wes Anderson'],74.44599999999997,30000000.0,174600318.0,100,80,10998,81,717045,92.0,88.0,130,226,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1649,205596,tt2084970,2014,2015,The Imitation Game,Best Director,Morten Tyldum,False,1.0,8,"['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear']",133.36499999999978,Morten Tyldum,"['Teddy Schwarzman', 'Nora Grossman', 'Ido Ostrowsky']",['Graham Moore'],35.21900000000002,14000000.0,233555708.0,113,80,13401,80,694488,89.0,73.0,48,162,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1650,190859,tt2179136,2014,2015,American Sniper,Best Picture,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers",False,1.0,6,"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner', 'Cole Konis']",149.90099999999987,Clint Eastwood,"['Clint Eastwood', 'Robert Lorenz', 'Andrew Lazar', 'Bradley Cooper', 'Peter Morgan']",[],167.32799999999946,58800000.0,542307423.0,133,74,10139,73,443241,72.0,72.0,23,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1651,194662,tt2562232,2014,2015,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,"Alejandro G. Iñárritu, John Lesher and James W. Skotchdopole, Producers",True,4.0,9,"['Michael Keaton', 'Emma Stone', 'Zach Galifianakis', 'Edward Norton']",134.40199999999996,Alejandro González Iñárritu,"['Alejandro González Iñárritu', 'Arnon Milchan', 'James W. Skotchdopole', 'John Lesher']","['Alejandro González Iñárritu', 'Armando Bo', 'Nicolás Giacobone', 'Alexander Dinelaris']",111.9209999999997,18000000.0,103215094.0,120,75,10384,77,587068,91.0,87.0,188,291,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1652,85350,tt1065073,2014,2015,Boyhood,Best Picture,"Richard Linklater and Cathleen Sutherland, Producers",False,1.0,6,"['Ellar Coltrane', 'Patricia Arquette', 'Ethan Hawke', 'Lorelei Linklater']",78.46499999999997,Richard Linklater,"['Richard Linklater', 'John Sloss', 'Jonathan Sehring', 'Cathleen Sutherland']",[],25.29700000000001,4000000.0,44349000.0,165,75,4061,79,337971,97.0,100.0,172,218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1653,120467,tt2278388,2014,2015,The Grand Budapest Hotel,Best Picture,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers",False,4.0,9,"['Ralph Fiennes', 'F. Murray Abraham', 'Tony Revolori', 'Mathieu Amalric']",236.88599999999968,Wes Anderson,"['Scott Rudin', 'Wes Anderson', 'Jeremy Dawson', 'Steven M. Rales']",['Wes Anderson'],74.44599999999997,30000000.0,174600318.0,100,80,10998,81,717045,92.0,88.0,130,226,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1654,205596,tt2084970,2014,2015,The Imitation Game,Best Picture,"Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers",False,1.0,8,"['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear']",133.36499999999978,Morten Tyldum,"['Teddy Schwarzman', 'Nora Grossman', 'Ido Ostrowsky']",['Graham Moore'],35.21900000000002,14000000.0,233555708.0,113,80,13401,80,694488,89.0,73.0,48,162,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1655,273895,tt1020072,2014,2015,Selma,Best Picture,"Christian Colson, Oprah Winfrey, Dede Gardner and Jeremy Kleiner, Producers",False,1.0,2,"['David Oyelowo', 'Tom Wilkinson', 'Carmen Ejogo', 'Tim Roth']",141.48700000000005,Ava DuVernay,"['Oprah Winfrey', 'Dede Gardner', 'Christian Colson', 'Jeremy Kleiner']",[],57.20900000000002,20000000.0,66787908.0,127,75,1777,75,87126,99.0,80.0,57,91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1656,266856,tt2980516,2014,2015,The Theory of Everything,Best Picture,"Tim Bevan, Eric Fellner, Lisa Bruce and Anthony McCarten, Producers",False,1.0,5,"['Eddie Redmayne', 'Felicity Jones', 'Charlie Cox', 'Emily Watson']",97.71199999999992,James Marsh,"['Tim Bevan', 'Eric Fellner', 'Lisa Bruce', 'Anthony McCarten']",['Anthony McCarten'],69.07200000000002,15000000.0,123726688.0,123,79,8553,77,410534,80.0,72.0,24,124,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1657,244786,tt2582802,2014,2015,Whiplash,Best Picture,"Jason Blum, Helen Estabrook and David Lancaster, Producers",False,3.0,5,"['Miles Teller', 'J.K. Simmons', 'Paul Reiser', 'Melissa Benoist']",76.27899999999995,Damien Chazelle,"['David Lancaster', 'Michel Litvak', 'Jason Blum', 'Helen Estabrook']",['Damien Chazelle'],59.77800000000004,3300000.0,13092000.0,107,84,10956,85,727280,94.0,88.0,91,144,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1658,190859,tt2179136,2014,2015,American Sniper,Best Adapted Screenplay,Written by Jason Hall,False,1.0,6,"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner', 'Cole Konis']",149.90099999999987,Clint Eastwood,"['Clint Eastwood', 'Robert Lorenz', 'Andrew Lazar', 'Bradley Cooper', 'Peter Morgan']",[],167.32799999999946,58800000.0,542307423.0,133,74,10139,73,443241,72.0,72.0,23,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1659,205596,tt2084970,2014,2015,The Imitation Game,Best Adapted Screenplay,Written by Graham Moore,True,1.0,8,"['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear']",133.36499999999978,Morten Tyldum,"['Teddy Schwarzman', 'Nora Grossman', 'Ido Ostrowsky']",['Graham Moore'],35.21900000000002,14000000.0,233555708.0,113,80,13401,80,694488,89.0,73.0,48,162,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1660,171274,tt1791528,2014,2015,Inherent Vice,Best Adapted Screenplay,Written for the screen by Paul Thomas Anderson,False,0.0,2,"['Joaquin Phoenix', 'Josh Brolin', 'Owen Wilson', 'Katherine Waterston']",194.5129999999997,Paul Thomas Anderson,"['Paul Thomas Anderson', 'Daniel Lupi', 'JoAnne Sellar']",[],34.420000000000016,20000000.0,14710975.0,149,66,1882,67,95793,73.0,81.0,15,96,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1661,266856,tt2980516,2014,2015,The Theory of Everything,Best Adapted Screenplay,Screenplay by Anthony McCarten,False,1.0,5,"['Eddie Redmayne', 'Felicity Jones', 'Charlie Cox', 'Emily Watson']",97.71199999999992,James Marsh,"['Tim Bevan', 'Eric Fellner', 'Lisa Bruce', 'Anthony McCarten']",['Anthony McCarten'],69.07200000000002,15000000.0,123726688.0,123,79,8553,77,410534,80.0,72.0,24,124,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1662,244786,tt2582802,2014,2015,Whiplash,Best Adapted Screenplay,Written by Damien Chazelle,False,3.0,5,"['Miles Teller', 'J.K. Simmons', 'Paul Reiser', 'Melissa Benoist']",76.27899999999995,Damien Chazelle,"['David Lancaster', 'Michel Litvak', 'Jason Blum', 'Helen Estabrook']",['Damien Chazelle'],59.77800000000004,3300000.0,13092000.0,107,84,10956,85,727280,94.0,88.0,91,144,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
