,year_film,nominee,oscar_category,index,oscar_win,film,movie_id,genre_id,vote_average,budget,revenue,release_date,runtime
1225,2014,Dick Pope,Best Cinematography,9668,False,Mr. Turner,245700,"[36, 18]",6.5,0.0,5405500.0,2014-10-31,150.0
1226,2014,Roger Deakins,Best Cinematography,9669,False,Unbroken,227306,"[18, 10752]",7.5,65000000.0,163442937.0,2014-12-25,137.0
1227,2014,Alejandro G. Iñárritu,Best Director,9675,True,Birdman or (The Unexpected Virtue of Ignorance),194662,"[18, 35]",7.5,18000000.0,103215094.0,2014-08-27,120.0
1228,2014,Richard Linklater,Best Director,9676,False,Boyhood,85350,[18],7.5,4000000.0,44349000.0,2014-06-05,165.0
1229,2014,Bennett Miller,Best Director,9677,False,Foxcatcher,87492,"[18, 53]",6.7,24000000.0,12096300.0,2014-05-19,134.0
1230,2014,Wes Anderson,Best Director,9678,False,The Grand Budapest Hotel,120467,"[35, 18]",8.0,30000000.0,174600318.0,2014-02-26,100.0
1231,2014,Morten Tyldum,Best Director,9679,False,The Imitation Game,205596,"[36, 18, 53, 10752]",8.0,14000000.0,233555708.0,2014-11-14,113.0
1232,2014,Joel Cox and Gary D. Roach,Best Film Editing,9690,False,American Sniper,190859,"[10752, 28]",7.4,58800000.0,542307423.0,2014-12-11,133.0
1233,2014,Sandra Adair,Best Film Editing,9691,False,Boyhood,85350,[18],7.5,4000000.0,44349000.0,2014-06-05,165.0
1234,2014,Barney Pilling,Best Film Editing,9692,False,The Grand Budapest Hotel,120467,"[35, 18]",8.0,30000000.0,174600318.0,2014-02-26,100.0
1235,2014,William Goldenberg,Best Film Editing,9693,False,The Imitation Game,205596,"[36, 18, 53, 10752]",8.0,14000000.0,233555708.0,2014-11-14,113.0
1236,2014,Tom Cross,Best Film Editing,9694,True,Whiplash,244786,"[18, 10402]",8.4,3300000.0,13092000.0,2014-10-10,107.0
1237,2014,Alexandre Desplat,Best Original Score,9703,True,The Grand Budapest Hotel,120467,"[35, 18]",8.0,30000000.0,174600318.0,2014-02-26,100.0
1238,2014,Alexandre Desplat,Best Original Score,9704,False,The Imitation Game,205596,"[36, 18, 53, 10752]",8.0,14000000.0,233555708.0,2014-11-14,113.0
1239,2014,Hans Zimmer,Best Original Score,9705,False,Interstellar,157336,"[12, 18, 878]",8.3,165000000.0,675120017.0,2014-11-05,169.0
1240,2014,Gary Yershon,Best Original Score,9706,False,Mr. Turner,245700,"[36, 18]",6.5,0.0,5405500.0,2014-10-31,150.0
1241,2014,Jóhann Jóhannsson,Best Original Score,9707,False,The Theory of Everything,266856,"[18, 10749]",7.9,15000000.0,123726688.0,2014-11-26,123.0
1242,2014,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers",Best Pictre,9713,False,American Sniper,190859,"[10752, 28]",7.4,58800000.0,542307423.0,2014-12-11,133.0
1243,2014,"Alejandro G. Iñárritu, John Lesher and James W. Skotchdopole, Producers",Best Pictre,9714,True,Birdman or (The Unexpected Virtue of Ignorance),194662,"[18, 35]",7.5,18000000.0,103215094.0,2014-08-27,120.0
1244,2014,"Richard Linklater and Cathleen Sutherland, Producers",Best Pictre,9715,False,Boyhood,85350,[18],7.5,4000000.0,44349000.0,2014-06-05,165.0
1245,2014,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers",Best Pictre,9716,False,The Grand Budapest Hotel,120467,"[35, 18]",8.0,30000000.0,174600318.0,2014-02-26,100.0
1246,2014,"Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers",Best Pictre,9717,False,The Imitation Game,205596,"[36, 18, 53, 10752]",8.0,14000000.0,233555708.0,2014-11-14,113.0
1247,2014,"Christian Colson, Oprah Winfrey, Dede Gardner and Jeremy Kleiner, Producers",Best Pictre,9718,False,Selma,273895,"[36, 18]",7.5,20000000.0,66787908.0,2014-12-25,127.0
1248,2014,"Tim Bevan, Eric Fellner, Lisa Bruce and Anthony McCarten, Producers",Best Pictre,9719,False,The Theory of Everything,266856,"[18, 10749]",7.9,15000000.0,123726688.0,2014-11-26,123.0
1249,2014,"Jason Blum, Helen Estabrook and David Lancaster, Producers",Best Pictre,9720,False,Whiplash,244786,"[18, 10402]",8.4,3300000.0,13092000.0,2014-10-10,107.0
1250,2014,Written by Jason Hall,Best Adapted Screenplay,9751,False,American Sniper,190859,"[10752, 28]",7.4,58800000.0,542307423.0,2014-12-11,133.0
1251,2014,Written by Graham Moore,Best Adapted Screenplay,9752,True,The Imitation Game,205596,"[36, 18, 53, 10752]",8.0,14000000.0,233555708.0,2014-11-14,113.0
1252,2014,Written for the screen by Paul Thomas Anderson,Best Adapted Screenplay,9753,False,Inherent Vice,171274,"[35, 10749, 80, 18, 9648]",6.6,20000000.0,14710975.0,2014-12-25,149.0
1253,2014,Screenplay by Anthony McCarten,Best Adapted Screenplay,9754,False,The Theory of Everything,266856,"[18, 10749]",7.9,15000000.0,123726688.0,2014-11-26,123.0
1254,2014,Written by Damien Chazelle,Best Adapted Screenplay,9755,False,Whiplash,244786,"[18, 10402]",8.4,3300000.0,13092000.0,2014-10-10,107.0
1255,2014,"Written by Alejandro G. Iñárritu, Nicolás Giacobone, Alexander Dinelaris, Jr. & Armando Bo",Best Original Screenplay,9756,True,Birdman or (The Unexpected Virtue of Ignorance),194662,"[18, 35]",7.5,18000000.0,103215094.0,2014-08-27,120.0
1256,2014,Written by Richard Linklater,Best Original Screenplay,9757,False,Boyhood,85350,[18],7.5,4000000.0,44349000.0,2014-06-05,165.0
1257,2014,Written by E. Max Frye and Dan Futterman,Best Original Screenplay,9758,False,Foxcatcher,87492,"[18, 53]",6.7,24000000.0,12096300.0,2014-05-19,134.0
1258,2014,Screenplay by Wes Anderson; Story by Wes Anderson & Hugo Guinness,Best Original Screenplay,9759,False,The Grand Budapest Hotel,120467,"[35, 18]",8.0,30000000.0,174600318.0,2014-02-26,100.0
1259,2014,Written by Dan Gilroy,Best Original Screenplay,9760,False,Nightcrawler,242582,"[80, 18, 53]",7.7,8500000.0,50300000.0,2014-10-23,118.0
1260,2015,Bryan Cranston,Best Actor,9765,False,Trumbo,294016,[18],7.2,15000000.0,8235661.0,2015-10-27,124.0
1261,2015,Matt Damon,Best Actor,9766,False,The Martian,286217,"[18, 12, 878]",7.7,108000000.0,630161890.0,2015-09-30,144.0
1262,2015,Leonardo DiCaprio,Best Actor,9767,True,The Revenant,281957,"[37, 18, 12]",7.5,135000000.0,532950503.0,2015-12-25,157.0
1263,2015,Michael Fassbender,Best Actor,9768,False,Steve Jobs,321697,"[18, 36]",6.8,30000000.0,34441873.0,2015-10-09,122.0
1264,2015,Eddie Redmayne,Best Actor,9769,False,The Danish Girl,306819,[18],7.6,15000000.0,64191523.0,2015-01-01,119.0
1265,2015,Christian Bale,Best Supporting Actor,9770,False,The Big Short,318846,"[35, 18]",7.3,28000000.0,133346506.0,2015-12-11,131.0
1266,2015,Tom Hardy,Best Supporting Actor,9771,False,The Revenant,281957,"[37, 18, 12]",7.5,135000000.0,532950503.0,2015-12-25,157.0
1267,2015,Mark Ruffalo,Best Supporting Actor,9772,False,Spotlight,314365,"[18, 53, 36]",7.8,20000000.0,98690254.0,2015-11-06,129.0
1268,2015,Mark Rylance,Best Supporting Actor,9773,True,Bridge of Spies,296098,"[53, 18]",7.2,40000000.0,165478348.0,2015-10-15,141.0
1269,2015,Sylvester Stallone,Best Supporting Actor,9774,False,Creed,312221,[18],7.4,37000000.0,173567581.0,2015-11-25,133.0
1270,2015,Cate Blanchett,Best Actress,9775,False,Carol,258480,"[10749, 18]",7.5,0.0,40272135.0,2015-11-20,118.0
1271,2015,Brie Larson,Best Actress,9776,True,Room,323272,"[18, 10749]",7.9,3000000.0,67790117.0,2015-08-28,120.0
1272,2015,Jennifer Lawrence,Best Actress,9777,False,Joy,274479,"[18, 35]",6.5,60000000.0,101134059.0,2015-12-24,124.0
1273,2015,Charlotte Rampling,Best Actress,9778,False,45 Years,311291,"[18, 10749]",6.6,0.0,4250507.0,2015-08-04,95.0
1274,2015,Saoirse Ronan,Best Actress,9779,False,Brooklyn,167073,"[18, 10749]",7.3,11000000.0,62076141.0,2015-10-20,111.0
1275,2015,Jennifer Jason Leigh,Best Supporting Actress,9780,False,The Hateful Eight,273248,"[80, 18, 9648, 37]",7.7,44000000.0,155760117.0,2015-12-25,188.0
1276,2015,Rooney Mara,Best Supporting Actress,9781,False,Carol,258480,"[10749, 18]",7.5,0.0,40272135.0,2015-11-20,118.0
1277,2015,Rachel McAdams,Best Supporting Actress,9782,False,Spotlight,314365,"[18, 53, 36]",7.8,20000000.0,98690254.0,2015-11-06,129.0
1278,2015,Alicia Vikander,Best Supporting Actress,9783,True,The Danish Girl,306819,[18],7.6,15000000.0,64191523.0,2015-01-01,119.0
1279,2015,Kate Winslet,Best Supporting Actress,9784,False,Steve Jobs,321697,"[18, 36]",6.8,30000000.0,34441873.0,2015-10-09,122.0
1280,2015,Ed Lachman,Best Cinematography,9790,False,Carol,258480,"[10749, 18]",7.5,0.0,40272135.0,2015-11-20,118.0
1281,2015,Robert Richardson,Best Cinematography,9791,False,The Hateful Eight,273248,"[80, 18, 9648, 37]",7.7,44000000.0,155760117.0,2015-12-25,188.0
1282,2015,John Seale,Best Cinematography,9792,False,Mad Max: Fury Road,76341,"[28, 12, 878]",7.5,150000000.0,378858340.0,2015-05-13,121.0
1283,2015,Emmanuel Lubezki,Best Cinematography,9793,True,The Revenant,281957,"[37, 18, 12]",7.5,135000000.0,532950503.0,2015-12-25,157.0
1284,2015,Roger Deakins,Best Cinematography,9794,False,Sicario,273481,"[28, 80, 53]",7.4,30000000.0,84025816.0,2015-09-17,122.0
1285,2015,Adam McKay,Best Director,9800,False,The Big Short,318846,"[35, 18]",7.3,28000000.0,133346506.0,2015-12-11,131.0
1286,2015,George Miller,Best Director,9801,False,Mad Max: Fury Road,76341,"[28, 12, 878]",7.5,150000000.0,378858340.0,2015-05-13,121.0
1287,2015,Alejandro G. Iñárritu,Best Director,9802,True,The Revenant,281957,"[37, 18, 12]",7.5,135000000.0,532950503.0,2015-12-25,157.0
1288,2015,Lenny Abrahamson,Best Director,9803,False,Room,323272,"[18, 10749]",7.9,3000000.0,67790117.0,2015-08-28,120.0
1289,2015,Tom McCarthy,Best Director,9804,False,Spotlight,314365,"[18, 53, 36]",7.8,20000000.0,98690254.0,2015-11-06,129.0
1290,2015,Hank Corwin,Best Film Editing,9815,False,The Big Short,318846,"[35, 18]",7.3,28000000.0,133346506.0,2015-12-11,131.0
1291,2015,Margaret Sixel,Best Film Editing,9816,True,Mad Max: Fury Road,76341,"[28, 12, 878]",7.5,150000000.0,378858340.0,2015-05-13,121.0
1292,2015,Stephen Mirrione,Best Film Editing,9817,False,The Revenant,281957,"[37, 18, 12]",7.5,135000000.0,532950503.0,2015-12-25,157.0
1293,2015,Tom McArdle,Best Film Editing,9818,False,Spotlight,314365,"[18, 53, 36]",7.8,20000000.0,98690254.0,2015-11-06,129.0
1294,2015,Maryann Brandon and Mary Jo Markey,Best Film Editing,9819,False,Star Wars: The Force Awakens,140607,"[28, 12, 878, 14]",7.4,245000000.0,2068223624.0,2015-12-15,136.0
1295,2015,Thomas Newman,Best Original Score,9828,False,Bridge of Spies,296098,"[53, 18]",7.2,40000000.0,165478348.0,2015-10-15,141.0
1296,2015,Carter Burwell,Best Original Score,9829,False,Carol,258480,"[10749, 18]",7.5,0.0,40272135.0,2015-11-20,118.0
1297,2015,Ennio Morricone,Best Original Score,9830,True,The Hateful Eight,273248,"[80, 18, 9648, 37]",7.7,44000000.0,155760117.0,2015-12-25,188.0
1298,2015,Jóhann Jóhannsson,Best Original Score,9831,False,Sicario,273481,"[28, 80, 53]",7.4,30000000.0,84025816.0,2015-09-17,122.0
1299,2015,John Williams,Best Original Score,9832,False,Star Wars: The Force Awakens,140607,"[28, 12, 878, 14]",7.4,245000000.0,2068223624.0,2015-12-15,136.0
1300,2015,"Brad Pitt, Dede Gardner and Jeremy Kleiner, Producers",Best Pictre,9838,False,The Big Short,318846,"[35, 18]",7.3,28000000.0,133346506.0,2015-12-11,131.0
1301,2015,"Steven Spielberg, Marc Platt and Kristie Macosko Krieger, Producers",Best Pictre,9839,False,Bridge of Spies,296098,"[53, 18]",7.2,40000000.0,165478348.0,2015-10-15,141.0
1302,2015,"Finola Dwyer and Amanda Posey, Producers",Best Pictre,9840,False,Brooklyn,167073,"[18, 10749]",7.3,11000000.0,62076141.0,2015-10-20,111.0
1303,2015,"Doug Mitchell and George Miller, Producers",Best Pictre,9841,False,Mad Max: Fury Road,76341,"[28, 12, 878]",7.5,150000000.0,378858340.0,2015-05-13,121.0
1304,2015,"Simon Kinberg, Ridley Scott, Michael Schaefer and Mark Huffam, Producers",Best Pictre,9842,False,The Martian,286217,"[18, 12, 878]",7.7,108000000.0,630161890.0,2015-09-30,144.0
1305,2015,"Arnon Milchan, Steve Golin, Alejandro G. Iñárritu, Mary Parent and Keith Redmon, Producers",Best Pictre,9843,False,The Revenant,281957,"[37, 18, 12]",7.5,135000000.0,532950503.0,2015-12-25,157.0
1306,2015,"Ed Guiney, Producer",Best Pictre,9844,False,Room,323272,"[18, 10749]",7.9,3000000.0,67790117.0,2015-08-28,120.0
1307,2015,"Michael Sugar, Steve Golin, Nicole Rocklin and Blye Pagon Faust, Producers",Best Pictre,9845,True,Spotlight,314365,"[18, 53, 36]",7.8,20000000.0,98690254.0,2015-11-06,129.0
1308,2015,Screenplay by Charles Randolph and Adam McKay,Best Adapted Screenplay,9876,True,The Big Short,318846,"[35, 18]",7.3,28000000.0,133346506.0,2015-12-11,131.0
1309,2015,Screenplay by Nick Hornby,Best Adapted Screenplay,9877,False,Brooklyn,167073,"[18, 10749]",7.3,11000000.0,62076141.0,2015-10-20,111.0
1310,2015,Screenplay by Phyllis Nagy,Best Adapted Screenplay,9878,False,Carol,258480,"[10749, 18]",7.5,0.0,40272135.0,2015-11-20,118.0
1311,2015,Screenplay by Drew Goddard,Best Adapted Screenplay,9879,False,The Martian,286217,"[18, 12, 878]",7.7,108000000.0,630161890.0,2015-09-30,144.0
1312,2015,Screenplay by Emma Donoghue,Best Adapted Screenplay,9880,False,Room,323272,"[18, 10749]",7.9,3000000.0,67790117.0,2015-08-28,120.0
1313,2015,Written by Matt Charman and Ethan Coen & Joel Coen,Best Original Screenplay,9881,False,Bridge of Spies,296098,"[53, 18]",7.2,40000000.0,165478348.0,2015-10-15,141.0
1314,2015,Written by Alex Garland,Best Original Screenplay,9882,False,Ex Machina,264660,"[18, 878]",7.6,15000000.0,36869414.0,2015-01-16,108.0
1315,2015,"Screenplay by Pete Docter, Meg LeFauve, Josh Cooley; Original story by Pete Docter, Ronnie del Carmen",Best Original Screenplay,9883,False,Inside Out,150540,"[16, 10751, 12, 18, 35]",7.9,175000000.0,857611174.0,2015-06-09,95.0
1316,2015,Written by Josh Singer & Tom McCarthy,Best Original Screenplay,9884,True,Spotlight,314365,"[18, 53, 36]",7.8,20000000.0,98690254.0,2015-11-06,129.0
1317,2015,Screenplay by Jonathan Herman and Andrea Berloff; Story by S. Leigh Savidge & Alan Wenkus and Andrea Berloff,Best Original Screenplay,9885,False,Straight Outta Compton,277216,"[10402, 18]",7.8,28000000.0,201634991.0,2015-08-13,147.0
1318,2016,Casey Affleck,Best Actor,9889,True,Manchester by the Sea,334541,[18],7.5,9000000.0,78988148.0,2016-11-18,138.0
1319,2016,Andrew Garfield,Best Actor,9890,False,Hacksaw Ridge,324786,"[18, 36, 10752]",8.1,40000000.0,175302354.0,2016-10-07,139.0
1320,2016,Ryan Gosling,Best Actor,9891,False,La La Land,313369,"[35, 18, 10749, 10402]",7.9,30000000.0,446486224.0,2016-11-29,129.0
1321,2016,Viggo Mortensen,Best Actor,9892,False,Captain Fantastic,334533,"[12, 18]",8.0,5000000.0,23123592.0,2016-07-02,118.0
1322,2016,Denzel Washington,Best Actor,9893,False,Fences,393457,[18],6.8,24000000.0,64414761.0,2016-12-16,139.0
1323,2016,Mahershala Ali,Best Supporting Actor,9894,True,Moonlight,376867,[18],7.4,4000000.0,65046687.0,2016-10-21,111.0
1324,2016,Jeff Bridges,Best Supporting Actor,9895,False,Hell or High Water,338766,"[37, 80]",7.3,12000000.0,37589296.0,2016-08-12,102.0
1325,2016,Lucas Hedges,Best Supporting Actor,9896,False,Manchester by the Sea,334541,[18],7.5,9000000.0,78988148.0,2016-11-18,138.0
1326,2016,Dev Patel,Best Supporting Actor,9897,False,Lion,334543,[18],8.1,12000000.0,140312928.0,2016-01-20,118.0
1327,2016,Michael Shannon,Best Supporting Actor,9898,False,Nocturnal Animals,340666,"[18, 53]",7.5,22500000.0,29252978.0,2016-11-04,116.0
1328,2016,Isabelle Huppert,Best Actress,9899,False,Elle,337674,"[18, 53]",6.6,9804690.0,2341534.0,2016-05-25,130.0
1329,2016,Ruth Negga,Best Actress,9900,False,Loving,339419,"[10749, 18]",6.7,9000000.0,8996802.0,2016-11-04,123.0
1330,2016,Natalie Portman,Best Actress,9901,False,Jackie,376866,[18],6.4,9000000.0,13960394.0,2016-12-02,100.0
1331,2016,Emma Stone,Best Actress,9902,True,La La Land,313369,"[35, 18, 10749, 10402]",7.9,30000000.0,446486224.0,2016-11-29,129.0
1332,2016,Meryl Streep,Best Actress,9903,False,Florence Foster Jenkins,315664,"[35, 18]",6.7,29000000.0,48902953.0,2016-05-06,110.0
1333,2016,Viola Davis,Best Supporting Actress,9904,True,Fences,393457,[18],6.8,24000000.0,64414761.0,2016-12-16,139.0
1334,2016,Naomie Harris,Best Supporting Actress,9905,False,Moonlight,376867,[18],7.4,4000000.0,65046687.0,2016-10-21,111.0
1335,2016,Nicole Kidman,Best Supporting Actress,9906,False,Lion,334543,[18],8.1,12000000.0,140312928.0,2016-01-20,118.0
1336,2016,Octavia Spencer,Best Supporting Actress,9907,False,Hidden Figures,381284,"[18, 36]",8.0,25000000.0,230698791.0,2016-12-10,127.0
1337,2016,Michelle Williams,Best Supporting Actress,9908,False,Manchester by the Sea,334541,[18],7.5,9000000.0,78988148.0,2016-11-18,138.0
1338,2016,Bradford Young,Best Cinematography,9914,False,Arrival,329865,"[18, 878, 9648]",7.5,47000000.0,203388186.0,2016-11-10,116.0
1339,2016,Linus Sandgren,Best Cinematography,9915,True,La La Land,313369,"[35, 18, 10749, 10402]",7.9,30000000.0,446486224.0,2016-11-29,129.0
1340,2016,Greig Fraser,Best Cinematography,9916,False,Lion,334543,[18],8.1,12000000.0,140312928.0,2016-01-20,118.0
1341,2016,James Laxton,Best Cinematography,9917,False,Moonlight,376867,[18],7.4,4000000.0,65046687.0,2016-10-21,111.0
1342,2016,Rodrigo Prieto,Best Cinematography,9918,False,Silence,68730,"[18, 36]",7.1,46000000.0,23737523.0,2016-12-22,161.0
1343,2016,Denis Villeneuve,Best Director,9924,False,Arrival,329865,"[18, 878, 9648]",7.5,47000000.0,203388186.0,2016-11-10,116.0
1344,2016,Mel Gibson,Best Director,9925,False,Hacksaw Ridge,324786,"[18, 36, 10752]",8.1,40000000.0,175302354.0,2016-10-07,139.0
1345,2016,Damien Chazelle,Best Director,9926,True,La La Land,313369,"[35, 18, 10749, 10402]",7.9,30000000.0,446486224.0,2016-11-29,129.0
1346,2016,Kenneth Lonergan,Best Director,9927,False,Manchester by the Sea,334541,[18],7.5,9000000.0,78988148.0,2016-11-18,138.0
1347,2016,Barry Jenkins,Best Director,9928,False,Moonlight,376867,[18],7.4,4000000.0,65046687.0,2016-10-21,111.0
1348,2016,Joe Walker,Best Film Editing,9939,False,Arrival,329865,"[18, 878, 9648]",7.5,47000000.0,203388186.0,2016-11-10,116.0
1349,2016,John Gilbert,Best Film Editing,9940,True,Hacksaw Ridge,324786,"[18, 36, 10752]",8.1,40000000.0,175302354.0,2016-10-07,139.0
1350,2016,Jake Roberts,Best Film Editing,9941,False,Hell or High Water,338766,"[37, 80]",7.3,12000000.0,37589296.0,2016-08-12,102.0
1351,2016,Tom Cross,Best Film Editing,9942,False,La La Land,313369,"[35, 18, 10749, 10402]",7.9,30000000.0,446486224.0,2016-11-29,129.0
1352,2016,Nat Sanders and Joi McMillon,Best Film Editing,9943,False,Moonlight,376867,[18],7.4,4000000.0,65046687.0,2016-10-21,111.0
1353,2016,Mica Levi,Best Original Score,9952,False,Jackie,376866,[18],6.4,9000000.0,13960394.0,2016-12-02,100.0
1354,2016,Justin Hurwitz,Best Original Score,9953,True,La La Land,313369,"[35, 18, 10749, 10402]",7.9,30000000.0,446486224.0,2016-11-29,129.0
1355,2016,Dustin O'Halloran and Hauschka,Best Original Score,9954,False,Lion,334543,[18],8.1,12000000.0,140312928.0,2016-01-20,118.0
1356,2016,Nicholas Britell,Best Original Score,9955,False,Moonlight,376867,[18],7.4,4000000.0,65046687.0,2016-10-21,111.0
1357,2016,Thomas Newman,Best Original Score,9956,False,Passengers,274870,"[18, 10749, 878]",6.9,110000000.0,303144152.0,2016-12-21,116.0
1358,2016,"Shawn Levy, Dan Levine, Aaron Ryder and David Linde, Producers",Best Pictre,9962,False,Arrival,329865,"[18, 878, 9648]",7.5,47000000.0,203388186.0,2016-11-10,116.0
1359,2016,"Scott Rudin, Denzel Washington and Todd Black, Producers",Best Pictre,9963,False,Fences,393457,[18],6.8,24000000.0,64414761.0,2016-12-16,139.0
1360,2016,"Bill Mechanic and David Permut, Producers",Best Pictre,9964,False,Hacksaw Ridge,324786,"[18, 36, 10752]",8.1,40000000.0,175302354.0,2016-10-07,139.0
1361,2016,"Carla Hacken and Julie Yorn, Producers",Best Pictre,9965,False,Hell or High Water,338766,"[37, 80]",7.3,12000000.0,37589296.0,2016-08-12,102.0
1362,2016,"Donna Gigliotti, Peter Chernin, Jenno Topping, Pharrell Williams and Theodore Melfi, Producers",Best Pictre,9966,False,Hidden Figures,381284,"[18, 36]",8.0,25000000.0,230698791.0,2016-12-10,127.0
1363,2016,"Fred Berger, Jordan Horowitz and Marc Platt, Producers",Best Pictre,9967,False,La La Land,313369,"[35, 18, 10749, 10402]",7.9,30000000.0,446486224.0,2016-11-29,129.0
1364,2016,"Emile Sherman, Iain Canning and Angie Fielder, Producers",Best Pictre,9968,False,Lion,334543,[18],8.1,12000000.0,140312928.0,2016-01-20,118.0
1365,2016,"Matt Damon, Kimberly Steward, Chris Moore, Lauren Beck and Kevin J. Walsh, Producers",Best Pictre,9969,False,Manchester by the Sea,334541,[18],7.5,9000000.0,78988148.0,2016-11-18,138.0
1366,2016,"Adele Romanski, Dede Gardner and Jeremy Kleiner, Producers",Best Pictre,9970,True,Moonlight,376867,[18],7.4,4000000.0,65046687.0,2016-10-21,111.0
1367,2016,Screenplay by Eric Heisserer,Best Adapted Screenplay,10001,False,Arrival,329865,"[18, 878, 9648]",7.5,47000000.0,203388186.0,2016-11-10,116.0
1368,2016,Screenplay by August Wilson,Best Adapted Screenplay,10002,False,Fences,393457,[18],6.8,24000000.0,64414761.0,2016-12-16,139.0
1369,2016,Screenplay by Allison Schroeder and Theodore Melfi,Best Adapted Screenplay,10003,False,Hidden Figures,381284,"[18, 36]",8.0,25000000.0,230698791.0,2016-12-10,127.0
1370,2016,Screenplay by Luke Davies,Best Adapted Screenplay,10004,False,Lion,334543,[18],8.1,12000000.0,140312928.0,2016-01-20,118.0
1371,2016,Screenplay by Barry Jenkins; Story by Tarell Alvin McCraney,Best Adapted Screenplay,10005,True,Moonlight,376867,[18],7.4,4000000.0,65046687.0,2016-10-21,111.0
1372,2016,Written by Taylor Sheridan,Best Original Screenplay,10006,False,Hell or High Water,338766,"[37, 80]",7.3,12000000.0,37589296.0,2016-08-12,102.0
1373,2016,Written by Damien Chazelle,Best Original Screenplay,10007,False,La La Land,313369,"[35, 18, 10749, 10402]",7.9,30000000.0,446486224.0,2016-11-29,129.0
1374,2016,"Written by Yorgos Lanthimos, Efthimis Filippou",Best Original Screenplay,10008,False,The Lobster,254320,"[35, 18, 10749]",7.0,4000000.0,15656193.0,2015-10-15,118.0
1375,2016,Written by Kenneth Lonergan,Best Original Screenplay,10009,True,Manchester by the Sea,334541,[18],7.5,9000000.0,78988148.0,2016-11-18,138.0
1376,2016,Written by Mike Mills,Best Original Screenplay,10010,False,20th Century Women,342737,[18],7.4,7000000.0,5664764.0,2016-12-28,119.0
1377,2017,Timothée Chalamet,Best Actor,10015,False,Call Me by Your Name,398818,"[10749, 18]",8.3,4000000.0,41063475.0,2017-09-01,132.0
1378,2017,Daniel Day-Lewis,Best Actor,10016,False,Phantom Thread,400617,"[18, 10749]",7.3,35000000.0,47756590.0,2017-12-25,130.0
1379,2017,Daniel Kaluuya,Best Actor,10017,False,Get Out,419430,"[9648, 53, 27]",7.6,4500000.0,255407969.0,2017-02-24,104.0
1380,2017,Gary Oldman,Best Actor,10018,True,Darkest Hour,399404,"[18, 36]",7.4,30000000.0,150847207.0,2017-11-22,125.0
1381,2017,Denzel Washington,Best Actor,10019,False,"Roman J. Israel, Esq.",413362,"[18, 80, 53]",6.3,22000000.0,11942780.0,2017-11-17,122.0
1382,2017,Willem Dafoe,Best Supporting Actor,10020,False,The Florida Project,394117,[18],7.4,2000000.0,11303040.0,2017-10-06,112.0
1383,2017,Woody Harrelson,Best Supporting Actor,10021,False,"Three Billboards outside Ebbing, Missouri",359940,"[80, 18]",8.1,15000000.0,160192031.0,2017-11-10,115.0
1384,2017,Richard Jenkins,Best Supporting Actor,10022,False,The Shape of Water,399055,"[18, 14, 10749]",7.3,19500000.0,194989655.0,2017-12-01,123.0
1385,2017,Christopher Plummer,Best Supporting Actor,10023,False,All the Money in the World,446791,"[53, 18, 80, 9648, 36]",6.5,50000000.0,56996304.0,2017-12-21,132.0
1386,2017,Sam Rockwell,Best Supporting Actor,10024,True,"Three Billboards outside Ebbing, Missouri",359940,"[80, 18]",8.1,15000000.0,160192031.0,2017-11-10,115.0
1387,2017,Sally Hawkins,Best Actress,10025,False,The Shape of Water,399055,"[18, 14, 10749]",7.3,19500000.0,194989655.0,2017-12-01,123.0
1388,2017,Frances McDormand,Best Actress,10026,True,"Three Billboards outside Ebbing, Missouri",359940,"[80, 18]",8.1,15000000.0,160192031.0,2017-11-10,115.0
1389,2017,Margot Robbie,Best Actress,10027,False,"I, Tonya",389015,[18],7.5,11000000.0,53939297.0,2017-12-08,120.0
1390,2017,Saoirse Ronan,Best Actress,10028,False,Lady Bird,391713,"[18, 35]",7.3,10000000.0,76858273.0,2017-09-08,94.0
1391,2017,Meryl Streep,Best Actress,10029,False,The Post,446354,"[18, 36]",7.0,50000000.0,179769467.0,2017-01-19,116.0
1392,2017,Mary J. Blige,Best Supporting Actress,10030,False,Mudbound,414425,[18],7.5,10000000.0,0.0,2017-11-16,135.0
1393,2017,Allison Janney,Best Supporting Actress,10031,True,"I, Tonya",389015,[18],7.5,11000000.0,53939297.0,2017-12-08,120.0
1394,2017,Lesley Manville,Best Supporting Actress,10032,False,Phantom Thread,400617,"[18, 10749]",7.3,35000000.0,47756590.0,2017-12-25,130.0
1395,2017,Laurie Metcalf,Best Supporting Actress,10033,False,Lady Bird,391713,"[18, 35]",7.3,10000000.0,76858273.0,2017-09-08,94.0
1396,2017,Octavia Spencer,Best Supporting Actress,10034,False,The Shape of Water,399055,"[18, 14, 10749]",7.3,19500000.0,194989655.0,2017-12-01,123.0
1397,2017,Roger A. Deakins,Best Cinematography,10040,True,Blade Runner 2049,335984,"[878, 18]",7.5,150000000.0,259239658.0,2017-10-04,164.0
1398,2017,Bruno Delbonnel,Best Cinematography,10041,False,Darkest Hour,399404,"[18, 36]",7.4,30000000.0,150847207.0,2017-11-22,125.0
1399,2017,Hoyte van Hoytema,Best Cinematography,10042,False,Dunkirk,374720,"[10752, 28, 18]",7.5,100000000.0,525573161.0,2017-07-19,107.0
