,tmdb_id,imdb_id,film,year,nomination_count,oscar_cat,oscar_win,casts_popularity,crew_popularity,tmdb_vote_average,tmdb_vote_count,director,genre_id_0,genre_id_1,starring_0,starring_1,starring_2,starring_3,producer_0,producer_1,screenplay_0
945,8996,tt0099776,Europa Europa,1991,1,Best Adapted Screenplay,False,48.117000000000026,12.972999999999995,7.3,138,Agnieszka Holland,36,18,Marco Hofschneider,Julie Delpy,René Hofschneider,Piotr Kozlowski,Margaret Ménégoz,Artur Brauner,Agnieszka Holland
946,1633,tt0101921,Fried Green Tomatoes,1991,2,Best Adapted Screenplay,False,65.86300000000003,8.299,7.7,907,Jon Avnet,18,35,Kathy Bates,Mary-Louise Parker,Jessica Tandy,Cicely Tyson,,,Fannie Flagg
947,820,tt0102138,JFK,1991,8,Best Adapted Screenplay,False,200.8299999999998,131.1289999999997,7.6,1353,Oliver Stone,18,53,Kevin Costner,Tommy Lee Jones,Gary Oldman,Kevin Bacon,Oliver Stone,A. Kitman Ho,Oliver Stone
948,10333,tt0102713,The Prince of Tides,1991,7,Best Adapted Screenplay,False,49.78000000000005,16.025,6.6,182,Barbra Streisand,18,10749,Nick Nolte,Barbra Streisand,Blythe Danner,Kate Nelligan,Barbra Streisand,Andrew S. Karsch,Becky Johnston
949,274,tt0102926,The Silence of the Lambs,1991,7,Best Adapted Screenplay,True,110.78299999999996,88.48599999999985,8.3,11716,Jonathan Demme,80,18,Jodie Foster,Anthony Hopkins,Scott Glenn,Ted Levine,Ronald M. Bozman,Edward Saxon,Ted Tally
950,650,tt0101507,Boyz N the Hood,1991,2,Best Original Screenplay,False,57.09,23.428000000000004,7.5,1138,John Singleton,18,,Laurence Fishburne,Cuba Gooding Jr.,Ice Cube,Morris Chestnut,Steve Nicolaides,,
951,10337,tt0101516,Bugsy,1991,10,Best Original Screenplay,False,63.01900000000001,43.786000000000016,6.4,225,Barry Levinson,80,18,Warren Beatty,Annette Bening,Harvey Keitel,Ben Kingsley,Barry Levinson,Mark Johnson,James Toback
952,177,tt0101889,The Fisher King,1991,5,Best Original Screenplay,False,61.291,16.404,7.3,889,Terry Gilliam,35,18,Jeff Bridges,Robin Williams,Mercedes Ruehl,Amanda Plummer,Debra Hill,Lynda Obst,
953,13697,tt0101969,Grand Canyon,1991,1,Best Original Screenplay,False,50.224,52.05100000000003,6.6,127,Lawrence Kasdan,18,,Danny Glover,Kevin Kline,Steve Martin,Mary McDonnell,Lawrence Kasdan,Charles Okun,
954,1541,tt0103074,Thelma & Louise,1991,6,Best Original Screenplay,True,88.35099999999996,53.73500000000006,7.5,2224,Ridley Scott,18,53,Geena Davis,Susan Sarandon,Harvey Keitel,Michael Madsen,Ridley Scott,Mimi Polk Gitlin,Callie Khouri
955,10435,tt0103939,Chaplin,1992,3,Best Actor,False,132.23099999999997,42.475,7.4,661,Richard Attenborough,18,,Robert Downey Jr.,Geraldine Chaplin,Paul Rhys,John Thaw,Mario Kassar,Richard Attenborough,William Goldman
956,33,tt0105695,Unforgiven,1992,9,Best Actor,False,95.26100000000001,81.87499999999996,7.9,2883,Clint Eastwood,37,,Clint Eastwood,Gene Hackman,Morgan Freeman,Richard Harris,Clint Eastwood,Julian Ludwig,David Webb Peoples
957,9475,tt0105323,Scent of a Woman,1992,6,Best Actor,True,72.32799999999997,42.096000000000025,7.7,2137,Martin Brest,18,,Al Pacino,Chris O'Donnell,James Rebhorn,Gabrielle Anwar,Martin Brest,,Bo Goldman
958,11386,tt0104036,The Crying Game,1992,6,Best Actor,False,33.53600000000001,10.034,6.9,467,Neil Jordan,10749,80,Stephen Rea,Jaye Davidson,Miranda Richardson,Forest Whitaker,Stephen Woolley,,Neil Jordan
959,1883,tt0104797,Malcolm X,1992,3,Best Actor,False,122.45099999999992,31.27000000000001,7.5,1052,Spike Lee,18,36,Denzel Washington,Angela Bassett,Albert Hall,Al Freeman,Spike Lee,Marvin Worth,Spike Lee
960,2731,tt0104507,Indochine,1992,2,Best Actress,False,12.239999999999998,27.398000000000017,7.1,130,Régis Wargnier,18,10749,Catherine Deneuve,Vincent Perez,Linh Đan Phạm,Jean Yanne,Eric Heumann,Jean Labadie,Régis Wargnier
961,41768,tt0105107,Passion Fish,1992,2,Best Actress,False,41.062,16.655,6.8,24,John Sayles,18,,Mary McDonnell,Alfre Woodard,Lenore Banks,Angela Bassett,Sarah Green,Maggie Renzi,
962,66599,tt0104765,Love Field,1992,1,Best Actress,False,22.930999999999997,2.236,5.8,39,Jonathan Kaplan,18,10749,Michelle Pfeiffer,Dennis Haysbert,Brian Kerwin,Beth Grant,,,
963,2007,tt0104756,Lorenzo's Oil,1992,2,Best Actress,False,66.90100000000001,13.722999999999995,7.1,364,George Miller,18,,Susan Sarandon,Nick Nolte,Peter Ustinov,Ann Hearn,George Miller,Doug Mitchell,George Miller
964,8293,tt0104454,Howards End,1992,9,Best Actress,True,74.38299999999997,8.476999999999999,7.1,320,James Ivory,18,10749,Emma Thompson,Helena Bonham Carter,Anthony Hopkins,Samuel West,Ismail Merchant,,Ruth Prawer Jhabvala
965,11386,tt0104036,The Crying Game,1992,6,Best Director,False,33.53600000000001,10.034,6.9,467,Neil Jordan,10749,80,Stephen Rea,Jaye Davidson,Miranda Richardson,Forest Whitaker,Stephen Woolley,,Neil Jordan
966,8293,tt0104454,Howards End,1992,9,Best Director,False,74.38299999999997,8.476999999999999,7.1,320,James Ivory,18,10749,Emma Thompson,Helena Bonham Carter,Anthony Hopkins,Samuel West,Ismail Merchant,,Ruth Prawer Jhabvala
967,10403,tt0105151,The Player,1992,3,Best Director,False,261.686,24.24700000000001,7.2,479,Robert Altman,35,18,Tim Robbins,Greta Scacchi,Fred Ward,Whoopi Goldberg,David Brown,Nick Wechsler,Michael Tolkin
968,9475,tt0105323,Scent of a Woman,1992,6,Best Director,False,72.32799999999997,42.096000000000025,7.7,2137,Martin Brest,18,,Al Pacino,Chris O'Donnell,James Rebhorn,Gabrielle Anwar,Martin Brest,,Bo Goldman
969,33,tt0105695,Unforgiven,1992,9,Best Director,True,95.26100000000001,81.87499999999996,7.9,2883,Clint Eastwood,37,,Clint Eastwood,Gene Hackman,Morgan Freeman,Richard Harris,Clint Eastwood,Julian Ludwig,David Webb Peoples
970,11386,tt0104036,The Crying Game,1992,6,Best Picture,False,33.53600000000001,10.034,6.9,467,Neil Jordan,10749,80,Stephen Rea,Jaye Davidson,Miranda Richardson,Forest Whitaker,Stephen Woolley,,Neil Jordan
971,881,tt0104257,A Few Good Men,1992,4,Best Picture,False,121.01299999999998,52.66300000000002,7.5,2321,Rob Reiner,18,,Tom Cruise,Jack Nicholson,Demi Moore,Kevin Bacon,Rob Reiner,Andrew Scheinman,Aaron Sorkin
972,8293,tt0104454,Howards End,1992,9,Best Picture,False,74.38299999999997,8.476999999999999,7.1,320,James Ivory,18,10749,Emma Thompson,Helena Bonham Carter,Anthony Hopkins,Samuel West,Ismail Merchant,,Ruth Prawer Jhabvala
973,9475,tt0105323,Scent of a Woman,1992,6,Best Picture,False,72.32799999999997,42.096000000000025,7.7,2137,Martin Brest,18,,Al Pacino,Chris O'Donnell,James Rebhorn,Gabrielle Anwar,Martin Brest,,Bo Goldman
974,33,tt0105695,Unforgiven,1992,9,Best Picture,True,95.26100000000001,81.87499999999996,7.9,2883,Clint Eastwood,37,,Clint Eastwood,Gene Hackman,Morgan Freeman,Richard Harris,Clint Eastwood,Julian Ludwig,David Webb Peoples
975,26561,tt0101811,Enchanted April,1992,3,Best Adapted Screenplay,False,32.168,9.307,6.8,47,Mike Newell,18,10749,Josie Lawrence,Miranda Richardson,Joan Plowright,Polly Walker,Ann Scott,,
976,8293,tt0104454,Howards End,1992,9,Best Adapted Screenplay,True,74.38299999999997,8.476999999999999,7.1,320,James Ivory,18,10749,Emma Thompson,Helena Bonham Carter,Anthony Hopkins,Samuel West,Ismail Merchant,,Ruth Prawer Jhabvala
977,10403,tt0105151,The Player,1992,3,Best Adapted Screenplay,False,261.686,24.24700000000001,7.2,479,Robert Altman,35,18,Tim Robbins,Greta Scacchi,Fred Ward,Whoopi Goldberg,David Brown,Nick Wechsler,Michael Tolkin
978,293,tt0105265,A River Runs through It,1992,3,Best Adapted Screenplay,False,57.327,25.431000000000008,7.1,680,Robert Redford,18,,Brad Pitt,Craig Sheffer,Tom Skerritt,Brenda Blethyn,Robert Redford,Amalia Mato,Richard Friedenberg
979,9475,tt0105323,Scent of a Woman,1992,6,Best Adapted Screenplay,False,72.32799999999997,42.096000000000025,7.7,2137,Martin Brest,18,,Al Pacino,Chris O'Donnell,James Rebhorn,Gabrielle Anwar,Martin Brest,,Bo Goldman
980,11386,tt0104036,The Crying Game,1992,6,Best Original Screenplay,True,33.53600000000001,10.034,6.9,467,Neil Jordan,10749,80,Stephen Rea,Jaye Davidson,Miranda Richardson,Forest Whitaker,Stephen Woolley,,Neil Jordan
981,28384,tt0104466,Husbands and Wives,1992,2,Best Original Screenplay,False,64.398,22.897,7.1,259,Woody Allen,10749,35,Woody Allen,Mia Farrow,Judy Davis,Sydney Pollack,Robert Greenhut,Helen Robin,
982,2007,tt0104756,Lorenzo's Oil,1992,2,Best Original Screenplay,False,66.90100000000001,13.722999999999995,7.1,364,George Miller,18,,Susan Sarandon,Nick Nolte,Peter Ustinov,Ann Hearn,George Miller,Doug Mitchell,George Miller
983,41768,tt0105107,Passion Fish,1992,2,Best Original Screenplay,False,41.062,16.655,6.8,24,John Sayles,18,,Mary McDonnell,Alfre Woodard,Lenore Banks,Angela Bassett,Sarah Green,Maggie Renzi,
984,33,tt0105695,Unforgiven,1992,9,Best Original Screenplay,False,95.26100000000001,81.87499999999996,7.9,2883,Clint Eastwood,37,,Clint Eastwood,Gene Hackman,Morgan Freeman,Richard Harris,Clint Eastwood,Julian Ludwig,David Webb Peoples
985,7984,tt0107207,In the Name of the Father,1993,7,Best Actor,False,116.09499999999979,64.69300000000003,7.9,1156,Jim Sheridan,18,,Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,John Lynch,Jim Sheridan,,Terry George
986,15765,tt0108551,What's Love Got to Do with It,1993,2,Best Actor,False,68.997,14.970999999999995,7.1,176,Brian Gibson,10402,18,Angela Bassett,Laurence Fishburne,Vanessa Bell Calloway,Jenifer Lewis,Doug Chapin,Barry Krost,Kate Lanier
987,9800,tt0107818,Philadelphia,1993,5,Best Actor,True,139.5699999999999,39.559000000000026,7.7,3003,Jonathan Demme,18,,Tom Hanks,Denzel Washington,Jason Robards,Mary Steenburgen,Jonathan Demme,Edward Saxon,
988,1245,tt0107943,The Remains of the Day,1993,8,Best Actor,False,81.24799999999995,31.086000000000013,7.4,811,James Ivory,18,10749,Anthony Hopkins,Emma Thompson,James Fox,Christopher Reeve,Mike Nichols,John Calley,Ruth Prawer Jhabvala
989,424,tt0108052,Schindler's List,1993,12,Best Actor,False,180.41899999999958,73.51799999999997,8.6,11217,Steven Spielberg,18,36,Liam Neeson,Ben Kingsley,Ralph Fiennes,Caroline Goodall,Steven Spielberg,Branko Lustig,Steven Zaillian
990,15765,tt0108551,What's Love Got to Do with It,1993,2,Best Actress,False,68.997,14.970999999999995,7.1,176,Brian Gibson,10402,18,Angela Bassett,Laurence Fishburne,Vanessa Bell Calloway,Jenifer Lewis,Doug Chapin,Barry Krost,Kate Lanier
991,23210,tt0108149,Six Degrees of Separation,1993,1,Best Actress,False,102.242,32.615000000000016,6.4,179,Fred Schepisi,9648,18,Will Smith,Donald Sutherland,Stockard Channing,Ian McKellen,Arnon Milchan,Fred Schepisi,
992,713,tt0107822,The Piano,1993,8,Best Actress,True,47.685,12.493999999999994,7.4,908,Jane Campion,18,10749,Holly Hunter,Harvey Keitel,Sam Neill,Anna Paquin,Mark Turnbull,Alain Depardieu,Jane Campion
993,1245,tt0107943,The Remains of the Day,1993,8,Best Actress,False,81.24799999999995,31.086000000000013,7.4,811,James Ivory,18,10749,Anthony Hopkins,Emma Thompson,James Fox,Christopher Reeve,Mike Nichols,John Calley,Ruth Prawer Jhabvala
994,10445,tt0108101,Shadowlands,1993,2,Best Actress,False,49.56199999999999,27.250000000000014,7.0,169,Richard Attenborough,18,10749,Anthony Hopkins,Debra Winger,John Wood,Julian Fellowes,Richard Attenborough,Brian Eastman,William Nicholson
995,7984,tt0107207,In the Name of the Father,1993,7,Best Director,False,116.09499999999979,64.69300000000003,7.9,1156,Jim Sheridan,18,,Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,John Lynch,Jim Sheridan,,Terry George
996,713,tt0107822,The Piano,1993,8,Best Director,False,47.685,12.493999999999994,7.4,908,Jane Campion,18,10749,Holly Hunter,Harvey Keitel,Sam Neill,Anna Paquin,Mark Turnbull,Alain Depardieu,Jane Campion
997,1245,tt0107943,The Remains of the Day,1993,8,Best Director,False,81.24799999999995,31.086000000000013,7.4,811,James Ivory,18,10749,Anthony Hopkins,Emma Thompson,James Fox,Christopher Reeve,Mike Nichols,John Calley,Ruth Prawer Jhabvala
998,424,tt0108052,Schindler's List,1993,12,Best Director,True,180.41899999999958,73.51799999999997,8.6,11217,Steven Spielberg,18,36,Liam Neeson,Ben Kingsley,Ralph Fiennes,Caroline Goodall,Steven Spielberg,Branko Lustig,Steven Zaillian
999,695,tt0108122,Short Cuts,1993,1,Best Director,False,111.85,25.329000000000004,7.2,352,Robert Altman,35,18,Julianne Moore,Andie MacDowell,Tim Robbins,Jack Lemmon,Cary Brokaw,Mike Kaplan,Robert Altman
1000,5503,tt0106977,The Fugitive,1993,7,Best Picture,False,125.98699999999987,55.492000000000026,7.4,2955,Andrew Davis,18,28,Harrison Ford,Tommy Lee Jones,Joe Pantoliano,Daniel Roebuck,Arnold Kopelson,,Jeb Stuart
1001,7984,tt0107207,In the Name of the Father,1993,7,Best Picture,False,116.09499999999979,64.69300000000003,7.9,1156,Jim Sheridan,18,,Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,John Lynch,Jim Sheridan,,Terry George
1002,713,tt0107822,The Piano,1993,8,Best Picture,False,47.685,12.493999999999994,7.4,908,Jane Campion,18,10749,Holly Hunter,Harvey Keitel,Sam Neill,Anna Paquin,Mark Turnbull,Alain Depardieu,Jane Campion
1003,1245,tt0107943,The Remains of the Day,1993,8,Best Picture,False,81.24799999999995,31.086000000000013,7.4,811,James Ivory,18,10749,Anthony Hopkins,Emma Thompson,James Fox,Christopher Reeve,Mike Nichols,John Calley,Ruth Prawer Jhabvala
1004,424,tt0108052,Schindler's List,1993,12,Best Picture,True,180.41899999999958,73.51799999999997,8.6,11217,Steven Spielberg,18,36,Liam Neeson,Ben Kingsley,Ralph Fiennes,Caroline Goodall,Steven Spielberg,Branko Lustig,Steven Zaillian
1005,10436,tt0106226,The Age of Innocence,1993,5,Best Adapted Screenplay,False,80.694,31.105,7.0,676,Martin Scorsese,18,10749,Daniel Day-Lewis,Michelle Pfeiffer,Winona Ryder,Alexis Smith,Barbara De Fina,,Martin Scorsese
1006,7984,tt0107207,In the Name of the Father,1993,7,Best Adapted Screenplay,False,116.09499999999979,64.69300000000003,7.9,1156,Jim Sheridan,18,,Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,John Lynch,Jim Sheridan,,Terry George
1007,1245,tt0107943,The Remains of the Day,1993,8,Best Adapted Screenplay,False,81.24799999999995,31.086000000000013,7.4,811,James Ivory,18,10749,Anthony Hopkins,Emma Thompson,James Fox,Christopher Reeve,Mike Nichols,John Calley,Ruth Prawer Jhabvala
1008,424,tt0108052,Schindler's List,1993,12,Best Adapted Screenplay,True,180.41899999999958,73.51799999999997,8.6,11217,Steven Spielberg,18,36,Liam Neeson,Ben Kingsley,Ralph Fiennes,Caroline Goodall,Steven Spielberg,Branko Lustig,Steven Zaillian
1009,10445,tt0108101,Shadowlands,1993,2,Best Adapted Screenplay,False,49.56199999999999,27.250000000000014,7.0,169,Richard Attenborough,18,10749,Anthony Hopkins,Debra Winger,John Wood,Julian Fellowes,Richard Attenborough,Brian Eastman,William Nicholson
1010,11566,tt0106673,Dave,1993,1,Best Original Screenplay,False,162.0769999999999,23.888,6.5,478,Ivan Reitman,35,,Kevin Kline,Sigourney Weaver,Frank Langella,Kevin Dunn,Lauren Shuler Donner,Ivan Reitman,Gary Ross
1011,9386,tt0107206,In the Line of Fire,1993,3,Best Original Screenplay,False,90.06299999999997,31.977000000000018,7.0,1000,Wolfgang Petersen,28,18,Clint Eastwood,Rene Russo,John Malkovich,Dylan McDermott,Jeff Apple,,
1012,9800,tt0107818,Philadelphia,1993,5,Best Original Screenplay,False,139.5699999999999,39.559000000000026,7.7,3003,Jonathan Demme,18,,Tom Hanks,Denzel Washington,Jason Robards,Mary Steenburgen,Jonathan Demme,Edward Saxon,
1013,713,tt0107822,The Piano,1993,8,Best Original Screenplay,True,47.685,12.493999999999994,7.4,908,Jane Campion,18,10749,Holly Hunter,Harvey Keitel,Sam Neill,Anna Paquin,Mark Turnbull,Alain Depardieu,Jane Campion
1014,858,tt0108160,Sleepless in Seattle,1993,2,Best Original Screenplay,False,114.18099999999987,29.83100000000001,6.7,1611,Nora Ephron,35,18,Tom Hanks,Meg Ryan,Ross Malinger,Rita Wilson,Gary Foster,,Nora Ephron
1015,278,tt0111161,The Shawshank Redemption,1994,7,Best Actor,False,112.42099999999995,132.10699999999963,8.7,18679,Frank Darabont,18,80,Tim Robbins,Morgan Freeman,Bob Gunton,William Sadler,Niki Marvin,,
1016,13,tt0109830,Forrest Gump,1994,13,Best Actor,True,149.56999999999996,164.7269999999996,8.5,20292,Robert Zemeckis,35,18,Tom Hanks,Robin Wright,Gary Sinise,Mykelti Williamson,Wendy Finerman,Steve Tisch,Eric Roth
1017,11318,tt0110428,The Madness of King George,1994,4,Best Actor,False,58.53,5.865,6.8,154,Nicholas Hytner,35,18,Nigel Hawthorne,Helen Mirren,Ian Holm,Rupert Graves,David Parfitt,,Alan Bennett
1018,11593,tt0110684,Nobody's Fool,1994,2,Best Actor,False,76.98599999999993,18.277,6.9,173,Robert Benton,18,35,Paul Newman,Bruce Willis,Melanie Griffith,Jessica Tandy,Scott Rudin,Arlene Donovan,Robert Benton
1019,680,tt0110912,Pulp Fiction,1994,7,Best Actor,False,208.84799999999996,165.7059999999996,8.5,20876,Quentin Tarantino,53,80,John Travolta,Samuel L. Jackson,Uma Thurman,Bruce Willis,Lawrence Bender,,Quentin Tarantino
1020,1945,tt0110638,Nell,1994,1,Best Actress,False,61.30300000000002,23.02600000000001,6.5,326,Michael Apted,18,53,Jodie Foster,Liam Neeson,Natasha Richardson,Richard Libertini,Jodie Foster,Renée Missel,William Nicholson
1021,57834,tt0109306,Blue Sky,1994,1,Best Actress,True,23.730999999999998,29.584000000000014,6.2,84,Tony Richardson,18,10749,Jessica Lange,Tommy Lee Jones,Powers Boothe,Carrie Snodgress,Robert H. Solo,,Jerry Leichtling
1022,46797,tt0111454,Tom & Viv,1994,2,Best Actress,False,39.611999999999995,15.059999999999995,5.8,17,Brian Gilbert,18,10749,Willem Dafoe,Miranda Richardson,Rosemary Harris,Tim Dutton,Marc Samuelson,Peter Samuelson,
1023,9587,tt0110367,Little Women,1994,9,Best Actress,False,67.363,29.461000000000013,7.3,850,Gillian Armstrong,18,10749,Winona Ryder,Trini Alvarado,Claire Danes,Kirsten Dunst,Denise Di Novi,,Robin Swicord
1024,10731,tt0109446,The Client,1994,1,Best Actress,False,112.38699999999982,28.35900000000001,6.7,737,Joel Schumacher,18,53,Brad Renfro,Susan Sarandon,Tommy Lee Jones,Mary-Louise Parker,Arnon Milchan,Steven Reuther,Akiva Goldsman
1025,11382,tt0109348,Bullets over Broadway,1994,7,Best Director,False,91.61699999999996,22.559,7.2,371,Woody Allen,28,35,Jim Broadbent,John Cusack,Harvey Fierstein,Chazz Palminteri,Robert Greenhut,,Woody Allen
1026,13,tt0109830,Forrest Gump,1994,13,Best Director,True,149.56999999999996,164.7269999999996,8.5,20292,Robert Zemeckis,35,18,Tom Hanks,Robin Wright,Gary Sinise,Mykelti Williamson,Wendy Finerman,Steve Tisch,Eric Roth
1027,680,tt0110912,Pulp Fiction,1994,7,Best Director,False,208.84799999999996,165.7059999999996,8.5,20876,Quentin Tarantino,53,80,John Travolta,Samuel L. Jackson,Uma Thurman,Bruce Willis,Lawrence Bender,,Quentin Tarantino
1028,11450,tt0110932,Quiz Show,1994,4,Best Director,False,120.94399999999996,32.21000000000001,7.3,601,Robert Redford,36,18,John Turturro,Rob Morrow,Ralph Fiennes,Paul Scofield,Michael Nozik,Robert Redford,Paul Attanasio
1029,110,tt0111495,Three Colours: Red,1994,3,Best Director,False,21.381999999999998,12.98,8.0,846,Krzysztof Kieślowski,18,9648,Irène Jacob,Jean-Louis Trintignant,Jean-Pierre Lorit,Frédérique Feder,Marin Karmitz,,Krzysztof Kieślowski
1030,13,tt0109830,Forrest Gump,1994,13,Best Picture,True,149.56999999999996,164.7269999999996,8.5,20292,Robert Zemeckis,35,18,Tom Hanks,Robin Wright,Gary Sinise,Mykelti Williamson,Wendy Finerman,Steve Tisch,Eric Roth
1031,712,tt0109831,Four Weddings and a Funeral,1994,2,Best Picture,False,98.27499999999996,18.241000000000003,6.7,1829,Mike Newell,35,18,Hugh Grant,Andie MacDowell,James Fleet,Simon Callow,Duncan Kenworthy,,Richard Curtis
1032,680,tt0110912,Pulp Fiction,1994,7,Best Picture,False,208.84799999999996,165.7059999999996,8.5,20876,Quentin Tarantino,53,80,John Travolta,Samuel L. Jackson,Uma Thurman,Bruce Willis,Lawrence Bender,,Quentin Tarantino
1033,11450,tt0110932,Quiz Show,1994,4,Best Picture,False,120.94399999999996,32.21000000000001,7.3,601,Robert Redford,36,18,John Turturro,Rob Morrow,Ralph Fiennes,Paul Scofield,Michael Nozik,Robert Redford,Paul Attanasio
1034,278,tt0111161,The Shawshank Redemption,1994,7,Best Picture,False,112.42099999999995,132.10699999999963,8.7,18679,Frank Darabont,18,80,Tim Robbins,Morgan Freeman,Bob Gunton,William Sadler,Niki Marvin,,
1035,13,tt0109830,Forrest Gump,1994,13,Best Adapted Screenplay,True,149.56999999999996,164.7269999999996,8.5,20292,Robert Zemeckis,35,18,Tom Hanks,Robin Wright,Gary Sinise,Mykelti Williamson,Wendy Finerman,Steve Tisch,Eric Roth
1036,11318,tt0110428,The Madness of King George,1994,4,Best Adapted Screenplay,False,58.53,5.865,6.8,154,Nicholas Hytner,35,18,Nigel Hawthorne,Helen Mirren,Ian Holm,Rupert Graves,David Parfitt,,Alan Bennett
1037,11593,tt0110684,Nobody's Fool,1994,2,Best Adapted Screenplay,False,76.98599999999993,18.277,6.9,173,Robert Benton,18,35,Paul Newman,Bruce Willis,Melanie Griffith,Jessica Tandy,Scott Rudin,Arlene Donovan,Robert Benton
