,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
70,False,/hdyP0WWMbEr28395dSADp9mlrkm.jpg,"[18, 53]",695958,hi,द गर्ल ऑन द ट्रेन,"When a voyeuristic divorcee fixates on the lives of a perfect couple a far, she soon gets embroiled in a murder mystery that unfolds revealing truths about her own life.",185.925,/6Zvov912Mm0mrjR5nEGbSujjnGE.jpg,2021-02-26,The Girl on the Train,False,5.9,35
71,False,/vam9VHLZl8tqNwkp1zjEAxIOrkk.jpg,"[10751, 14, 10770]",671583,en,Upside-Down Magic,"Nory and her best friend Reina enter the Sage Academy for Magical Studies, where Nory’s unconventional powers land her in a class for those with wonky, or “upside-down,” magic. Undaunted, Nory sets out to prove that that upside-down magic can be just as powerful as right-side-up.",191.734,/h9vTJ78h0SASYUxg4jV0AQ00oF2.jpg,2020-07-31,Upside-Down Magic,False,7.7,141
72,False,/eSl9MRMvWJ0Hm5yePHgsRhFtPTw.jpg,"[878, 10749, 18]",613911,en,Bliss,"A mind-bending love story following Greg who, after recently being divorced and then fired, meets the mysterious Isabel, a woman living on the streets and convinced that the polluted, broken world around them is just a computer simulation. Doubtful at first, Greg eventually discovers there may be some truth to Isabel’s wild conspiracy.",175.045,/b7BllsQkD6nTkAdtd28UVCmKqVi.jpg,2021-02-05,Bliss,False,5.4,260
73,False,/88J6waYVTta8Qz3iX3qUeWNA5d5.jpg,"[18, 10749]",447362,en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",255.03,/xNcjlHPRNoqbpaYis0Y3zX4Hq0x.jpg,2020-11-27,Life in a Year,False,8.4,402
74,False,/d1sVANghKKMZNvqjW0V6y1ejvV9.jpg,"[16, 28, 12, 14, 18]",635302,ja,劇場版「鬼滅の刃」無限列車編,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",188.463,/yF45egpHwaYLn4jTyZAgk0Cmug9.jpg,2020-10-16,Demon Slayer - Kimetsu no Yaiba - The Movie: Mugen Train,False,8.1,504
75,False,/2Fk3AB8E9dYIBc2ywJkxk8BTyhc.jpg,[28],524047,en,Greenland,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garrity's experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",137.699,/bNo2mcvSwIvnx8K6y1euAc1TLVq.jpg,2020-07-29,Greenland,False,7.3,2280
76,False,/bblKpucB0XbyQBmfXsaRN985Rgh.jpg,[18],458220,en,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",164.915,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,2021-01-29,Palmer,False,7.9,354
77,False,/lIE7kfdLBRd0KENNtOaIqPPWNqh.jpg,"[27, 18, 14]",590995,en,The Craft: Legacy,An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.,254.286,/lhMIra0pqWNuD6CIXoTmGwZ0EBS.jpg,2020-10-28,The Craft: Legacy,False,6.3,351
78,False,/pGqBDYycGWsMYc57sYv5M9GAQoW.jpg,[27],627290,en,Antebellum,Successful author Veronica finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.,158.36,/irkse1FMm9dWemwlxKJ7RINT9Iy.jpg,2020-09-02,Antebellum,False,6.3,442
79,False,/TU9NIjwzjoKPwQHoHshkFcQUCG.jpg,"[35, 53, 18]",496243,ko,기생충,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",162.835,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,2019-05-30,Parasite,False,8.5,10947
80,False,/tsGSTBl5H8DBLnHc24Teny0Ppc5.jpg,"[14, 27]",524216,en,The Mortuary Collection,"In the phantasmagorical town of Raven's End, a misguided young girl takes refuge in a decrepit old mortuary. The eccentric undertaker chronicles the strange history of the town through a series of twisted tales, each more terrifying than the last, but the young girl's world is unhinged when she discovers that the final story... is her own.",138.353,/5WXeYnezavNI6hXH74aQYv6yFzj.jpg,2019-09-21,The Mortuary Collection,False,6.9,161
81,False,/bpBMAltJKvFn1y0TC71QaTbA1QA.jpg,[18],784447,en,The Wrong Fiancé,"When photographer Abby is sent out of town on a job assignment by her editor, Charlotte, she thinks it is the perfect opportunity to escape her nightmarish ex-fiancé, Richard. However, Abby quickly discovers it is impossible to elude him.",140.868,/f4Rem8TZjMIzhlTzfAfSbhQBct5.jpg,2021-01-08,The Wrong Fiancé,False,0.0,0
82,False,/5KmhjlR5CEarB8mKtpjcjHRYIu9.jpg,"[80, 28, 18]",535292,en,21 Bridges,"An embattled NYPD detective, is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy. As the night unfolds, lines become blurred on who he is pursuing, and who is in pursuit of him.",133.979,/bSN9SysoRBMwJKNkfOlQlCw2YQO.jpg,2019-10-24,21 Bridges,False,6.8,1211
83,False,/2LL1jHtNKJhTDc3tA1difsAnLui.jpg,"[53, 27, 35, 80]",667141,en,12 Hour Shift,"It's 1999 and over the course of one 12-hour shift at an Arkansas hospital, a junkie nurse, her scheming cousin and a group of black market organ-trading criminals start a heist that could lead to their collective demise.",125.591,/c3SbZPZPOfGMHq7DB7FnTIMQKuY.jpg,2020-10-02,12 Hour Shift,False,5.3,104
84,False,/fatz1aegtBGh7KS0gipcsw9MqUn.jpg,"[18, 36]",583406,en,Judas and the Black Messiah,Bill O'Neal infiltrates the Black Panthers on the orders of FBI Agent Mitchell and J. Edgar Hoover. As Black Panther Chairman Fred Hampton ascends—falling for a fellow revolutionary en route—a battle wages for O’Neal’s soul.,133.113,/iIgr75GoqFxe1X5Wz9siOODGe9u.jpg,2021-02-12,Judas and the Black Messiah,False,7.4,258
85,False,/xUTzd0s4oOQz9MuxZMkfkOHRTkP.jpg,"[878, 28, 12, 53]",412656,en,Chaos Walking,"Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality, where all inner thoughts are seen and heard by everyone.",152.049,/3ZKtSvr3WIP38jr03Y8ncIoKPyd.jpg,2021-02-24,Chaos Walking,False,7.3,46
86,False,/dkUNQv6EdjMjtmmv3VXaagorkYc.jpg,[27],648990,es,La casa,"Responding to an urgent call for help, a police officer becomes trapped by the evil spirits of a cursed house.",111.815,/fvTGWaQejnHQBZbEOrdbb38NBTC.jpg,2020-01-30,La Casa,False,6.5,53
87,False,/5iVIEGalV8LJQIcqzJITlwx5YIn.jpg,"[99, 80, 18]",799555,en,Operation Varsity Blues: The College Admissions Scandal,"An examination that goes beyond the celebrity-driven headlines and dives into the methods used by Rick Singer, the man at the center of the shocking 2019 college admissions scandal, to persuade his wealthy clients to cheat an educational system already designed to benefit the privileged.",108.158,/qZJuctnatinO0OpnruGOWaT4Bga.jpg,2021-03-17,Operation Varsity Blues: The College Admissions Scandal,False,6.8,22
88,False,/udkrGMA9hsEGkQpmZ31rGpQQKp8.jpg,"[28, 9648, 878, 53]",198663,en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",129.246,/ode14q7WtDugFDp78fo9lCsmay9.jpg,2014-09-10,The Maze Runner,False,7.1,13261
89,False,/i613J8Ao0vI0cVzIMvhrEQCqRH.jpg,"[35, 10749]",774785,en,The Right One,"Sara, a novelist struggling with writer's block, needs inspiration — and finds it when she serendipitously meets Godfrey, a down-on-his-luck oddball who constantly changes personas and alter egos in order to cope with his past and avoid reality. Just as Godfrey begins to open up to Sara, he discovers that she’s been using him as inspiration for her next novel, and he vanishes from her life. Did Sara just lose the man of her dreams, or will she be able to find him and make things right?",118.752,/dAKqq0NKuWcQ2YnqVSb5RfGJA74.jpg,2021-02-05,The Right One,False,6.8,20
90,False,/79er5H44HZTOhz8HmAGSvc3PoLO.jpg,"[10402, 99]",779783,es,Soy Luna: El último concierto,"The ""Soy Luna"" cast bid farewell, live at the legendary Luna Park arena in Buenos Aires. All the intimacy backstage and a look back over the history of the series, from the first rehearsals, the shooting sessions and the tours, down to the final farewell of a series that has left its mark on millions of fans.",113.716,/wKw7suet4zEZFOPul03qBEKriUV.jpg,2021-02-26,Soy Luna: The Last Concert,False,8.3,26
91,False,/z2UtGA1WggESspi6KOXeo66lvLx.jpg,"[18, 878, 53]",520763,en,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",150.206,/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,2021-05-26,A Quiet Place Part II,False,0.0,0
92,False,/nN4Gs3vZAOJ1D6FRtrwbU9VGYwU.jpg,"[16, 10749, 10751]",486589,en,Red Shoes And The Seven Dwarfs,"Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy.",122.668,/MBiKqTsouYqAACLYNDadsjhhC0.jpg,2019-07-25,Red Shoes And The Seven Dwarfs,False,7.6,594
93,False,/zcqdZcJJQjmL5cP2g5m7Akyu1Oh.jpg,"[16, 12, 14]",597398,en,Away,"After suffering a plane crash on a mysterious island, a young man embarks on an epic journey through forests, deserts and mountains trying to escape the shadow of a huge dark spirit.",115.995,/c59eplVELdwrUfGBUAZVin3HfaL.jpg,2019-11-15,Away,False,6.3,36
94,False,/hrMbAi9fPTmc6EtpyyAgDKznptu.jpg,"[10749, 18]",398818,en,Call Me by Your Name,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",119.932,/tcNniniS4rfqrLH0oORikJfnIwY.jpg,2017-09-01,Call Me by Your Name,False,8.3,8849
95,False,/lvNQKZUsw7pg79CROCFlIk8PT67.jpg,"[16, 14]",627661,en,Cranston Academy: Monster Zone,An intelligent 15-year-old high school student is unexpectedly transferred to a boarding school where he opens a portal of monsters from another dimension.,127.326,/5xz0iq0vOqQpTPxMCLuGR7rlvuY.jpg,2020-04-29,Cranston Academy: Monster Zone,False,6.4,51
96,False,/3phkepIrEHnTNGE6ajEGdBfRxki.jpg,"[14, 28, 12]",460465,en,Mortal Kombat,A failing boxer uncovers a family secret that leads him to a mystical tournament called Mortal Kombat where he meets a group of warriors who fight to the death in order to save the realms from the evil sorcerer Shang Tsung.,133.372,/dmugaSGfMciKOtgRDUiK0RD2iNt.jpg,2021-04-07,Mortal Kombat,False,0.0,0
97,False,/8f9dnOtpArDrOMEylpSN9Sc6fuz.jpg,"[12, 14, 10751]",674,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools — the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named. In this fourth film adaptation of J.K. Rowling's Harry Potter series, everything changes as Harry, Ron and Hermione leave childhood forever and take on challenges greater than anything they could have imagined.",124.849,/dJ6IbB6Z4N0qQjomZlxHluWlsk5.jpg,2005-11-16,Harry Potter and the Goblet of Fire,False,7.8,15245
98,False,/AmHOQ7rpHwiaUMRjKXztnauSJb7.jpg,"[28, 12, 14, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",129.16,/6EiRUJpuoeQPghrs3YNktfnqOVh.jpg,2009-12-10,Avatar,False,7.5,23075
99,False,/82cTBG4ly5fltYI7aA0YMzLMbjy.jpg,"[35, 10749]",787298,pl,Miłość do kwadratu,A celebrity journalist and renowned womanizer starts to rethink his life choices after he falls for a mysterious model who leads a double life.,124.139,/qeRCXsOitUdtDXc5sSVgwYGTZyg.jpg,2021-02-11,Squared Love,False,6.3,150
100,False,/dgvPvkpZbEbnwRN6CeFtzTokJYQ.jpg,"[18, 53, 10770]",782100,en,The Wrong Real Estate Agent,"Julie (Vivica A. Fox) and her teenage daughter, Maddie, rent a beautiful house on several acres of land from Charles, a real estate agent they know well and who lives nearby. However, after they move in, strange noises and occurrences lead them to suspect someone else may be living on their property. Andres Londono, Dorian Gregory, Alaya Lee Walton, Tom Sandoval and Gina Hiraizumi also star.",112.922,/5Sz5nlJENX4Yoc0vRkMZPrOPy9h.jpg,2021-01-01,The Wrong Real Estate Agent,False,7.4,11
101,False,/edCKQA7LnN1R7fOPPj2nBIi6xeE.jpg,"[53, 27]",621151,en,Spell,"A father survives a plane crash in rural Appalachia, but becomes suspicious of the elderly couple who take him in to nurse him back to health with the ancient remedies.",104.775,/4rjHhj1BAREc9zNFU8FheLJQdFf.jpg,2020-10-30,Spell,False,6.0,110
102,False,/xXHZeb1yhJvnSHPzZDqee0zfMb6.jpg,"[28, 53, 80]",385128,en,F9,"Dominic Toretto is leading a quiet life off the grid with Letty and his son, little Brian, but they know that danger always lurks just over their peaceful horizon. This time, that threat will force Dom to confront the sins of his past if he’s going to save those he loves most. His crew joins together to stop a world-shattering plot led by the most skilled assassin and high-performance driver they’ve ever encountered: a man who also happens to be Dom’s forsaken brother, Jakob.",111.963,/qIicLxr7B7gIt5hxZxo423BJLlK.jpg,2021-05-20,F9,False,0.0,0
103,False,/en971MEXui9diirXlogOrPKmsEn.jpg,"[28, 12, 35]",293660,en,Deadpool,"Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",118.216,/fSRb7vyIP8rQpL0I47P3qUsEKX3.jpg,2016-02-09,Deadpool,False,7.6,24597
104,False,/iOrjCeIyRb4vDY3vbPSaEBCA1D3.jpg,"[10749, 18]",722913,en,Malcolm & Marie,"As a filmmaker and his girlfriend return home from his movie premiere, smoldering tensions and painful revelations push them toward a romantic reckoning.",104.171,/bdidDnAZwchN5vTenoNuhGPJTri.jpg,2021-01-28,Malcolm & Marie,False,7.1,673
105,False,/h9idnfOs9nt8Nj2agbOjlOqTGAc.jpg,"[18, 53]",802443,en,Deadly Illusions,"A bestselling female novelist, suffering from writer's block, hires an innocent young woman to watch over her twin children. As the novelist dangerously indulges in her new best seller, the line between the life she's writing and the one she's living becomes blurred.",162.967,/wj0PpS8cvXCNB3Wvhe6w5k0Nnke.jpg,2021-03-18,Deadly Illusions,False,4.9,74
106,False,,[10749],744275,en,After We Fell,Third movie from the After franchise,110.894,/cK4tdg9f9hlt5TiaIdFicejzl32.jpg,2021-08-05,After We Fell,False,0.0,0
107,False,/gMRBMlcgp5yQeqJ0OAff0uyZfnw.jpg,"[18, 12, 10751]",657811,de,Lassie - Eine abenteuerliche Reise,"12-year-old Florian and his beloved dog Lassie live in an idyllic village in the German countryside. When Florian's father loses his job, the family have to move into a small apartment where there are no dogs allowed. Lassie is given away to another family, but Florian and Lassie yearn to be reunited again so Florian sets out on an adventure to find his best friend.",99.175,/82yxvnYtgeRzsq5f9USlrFJI05s.jpg,2020-02-20,Lassie Come Home,False,6.7,53
108,False,/69GY219MYBurtf8joA2okEa3x8I.jpg,[99],787923,en,Marvel's Behind the Mask,A documentary special that explores the power of identity behind the iconic superheroes we know and love today. These legendary Marvel creations and stories have not only reflected the world outside our window – they have become a reflection of our own identities and who we truly are.,103.071,/p71YgDQk5sFHTqF3FBygLPmZEX5.jpg,2021-02-12,Marvel's Behind the Mask,False,8.3,15
109,False,/6IZ84KFhNpy6htsJmwFVuK30pyp.jpg,[878],429471,en,Captive State,"Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood occupied by an alien force for nine years, increased surveillance and the restriction of civil rights have given rise to an authoritarian system -- and dissent among the populace.",93.374,/cVo7lylXAUDGuvDZBUYaP8Zjbku.jpg,2019-03-15,Captive State,False,5.6,727
