,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,no_oscar_nominations,oscar_win,genre_id,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count
564,38731,tt0078444,1978,1979,An Unmarried Woman,Best Original Screenplay,Paul Mazursky,3,False,"[18, 10749, 35]","['Jill Clayburgh', 'Alan Bates', 'Michael Murphy', 'Cliff Gorman']",37.44300000000001,Paul Mazursky,"['Paul Mazursky', 'Anthony Ray']",[],10.114999999999998,2515000,24000000,124,6.7,39
565,12102,tt0079417,1979,1980,Kramer vs. Kramer,Best Actor,Dustin Hoffman,9,True,[18],"['Dustin Hoffman', 'Meryl Streep', 'Jane Alexander', 'Justin Henry']",32.97200000000001,Robert Benton,['Stanley R. Jaffe'],['Robert Benton'],29.74200000000001,8000000,106260000,105,7.6,1490
566,988,tt0078966,1979,1980,The China Syndrome,Best Actor,Jack Lemmon,4,False,"[18, 53]","['Jane Fonda', 'Jack Lemmon', 'Michael Douglas', 'Scott Brady']",67.68900000000001,James Bridges,['Michael Douglas'],"['James Bridges', 'Mike Gray', 'T.S. Cook']",58.608000000000054,5900000,51718367,122,7.2,280
567,17443,tt0078718,1979,1980,...And Justice for All,Best Actor,Al Pacino,2,False,"[80, 18, 9648, 53]","['Al Pacino', 'Jack Warden', 'John Forsythe', 'Lee Strasberg']",53.0,Norman Jewison,"['Norman Jewison', 'Patrick J. Palmer']",[],20.545,0,33300000,119,7.0,299
568,16858,tt0078754,1979,1980,All That Jazz,Best Actor,Roy Scheider,9,False,[18],"['Roy Scheider', 'Jessica Lange', 'Leland Palmer', 'Ann Reinking']",46.93100000000001,Bob Fosse,[],[],12.856999999999998,0,37823676,123,7.4,273
569,10322,tt0078841,1979,1980,Being There,Best Actor,Peter Sellers,2,False,"[35, 18]","['Peter Sellers', 'Shirley MacLaine', 'Melvyn Douglas', 'Jack Warden']",31.717000000000006,Hal Ashby,"['Charles Mulvehill', 'Andrew Braunsberg']","['Robert C. Jones', 'Jerzy Kosiński']",13.141999999999998,0,30177511,130,7.7,615
570,54663,tt0079948,1979,1980,Starting Over,Best Actress,Jill Clayburgh,2,False,"[35, 10749]","['Burt Reynolds', 'Candice Bergen', 'Jill Clayburgh', 'Charles Durning']",63.908000000000015,Alan J. Pakula,"['James L. Brooks', 'Alan J. Pakula']",[],33.35100000000002,0,35649012,105,6.6,24
571,40842,tt0079638,1979,1980,Norma Rae,Best Actress,Sally Field,4,True,[18],"['Sally Field', 'Beau Bridges', 'Ron Leibman', 'Pat Hingle']",31.573000000000008,Martin Ritt,"['Alexandra Rose', 'Tamara Asseyev']","['Irving Ravetch', 'Harriet Frank Jr.']",9.935999999999998,4500000,22228000,110,7.2,97
572,988,tt0078966,1979,1980,The China Syndrome,Best Actress,Jane Fonda,4,False,"[18, 53]","['Jane Fonda', 'Jack Lemmon', 'Michael Douglas', 'Scott Brady']",67.68900000000001,James Bridges,['Michael Douglas'],"['James Bridges', 'Mike Gray', 'T.S. Cook']",58.608000000000054,5900000,51718367,122,7.2,280
573,42168,tt0078952,1979,1980,Chapter Two,Best Actress,Marsha Mason,1,False,"[10749, 18]","['James Caan', 'Marsha Mason', 'Joseph Bologna', 'Valerie Harper']",20.624,Robert Moore,[],['Neil Simon'],6.073999999999999,0,0,124,6.6,9
574,16323,tt0079826,1979,1980,The Rose,Best Actress,Bette Midler,4,False,"[18, 10402, 10749]","['Bette Midler', 'Alan Bates', 'Frederic Forrest', 'Harry Dean Stanton']",29.433,Mark Rydell,"['Aaron Russo', 'Marvin Worth']","['Bo Goldman', 'Michael Cimino', 'Bill Kerby']",19.011000000000003,9250000,29174648,125,6.8,71
575,16858,tt0078754,1979,1980,All That Jazz,Best Director,Bob Fosse,9,False,[18],"['Roy Scheider', 'Jessica Lange', 'Leland Palmer', 'Ann Reinking']",46.93100000000001,Bob Fosse,[],[],12.856999999999998,0,37823676,123,7.4,273
576,28,tt0078788,1979,1980,Apocalypse Now,Best Director,Francis Coppola,8,False,"[18, 10752]","['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest']",98.91599999999997,Francis Ford Coppola,['Francis Ford Coppola'],[],66.13199999999998,31500000,150000000,147,8.3,5692
577,20283,tt0078902,1979,1980,Breaking Away,Best Director,Peter Yates,5,False,"[18, 35]","['Dennis Quaid', 'Daniel Stern', 'Jackie Earle Haley', 'Dennis Christopher']",33.985,Peter Yates,['Peter Yates'],['Steve Tesich'],19.376000000000005,2300000,20000000,100,7.3,169
578,12102,tt0079417,1979,1980,Kramer vs. Kramer,Best Director,Robert Benton,9,True,[18],"['Dustin Hoffman', 'Meryl Streep', 'Jane Alexander', 'Justin Henry']",32.97200000000001,Robert Benton,['Stanley R. Jaffe'],['Robert Benton'],29.74200000000001,8000000,106260000,105,7.6,1490
579,4484,tt0077288,1979,1980,La Cage aux Folles,Best Director,Edouard Molinaro,3,False,[35],"['Ugo Tognazzi', 'Michel Serrault', 'Claire Maurier', 'Michel Galabru']",12.079,Édouard Molinaro,['Marcello Danon'],"['Jean Poiret', 'Édouard Molinaro', 'Francis Veber', 'Marcello Danon']",13.050999999999998,0,20424259,92,6.8,252
580,16858,tt0078754,1979,1980,All That Jazz,Best Picture,"Robert Alan Aurthur, Producer",9,False,[18],"['Roy Scheider', 'Jessica Lange', 'Leland Palmer', 'Ann Reinking']",46.93100000000001,Bob Fosse,[],[],12.856999999999998,0,37823676,123,7.4,273
581,28,tt0078788,1979,1980,Apocalypse Now,Best Picture,"Francis Coppola, Producer;  Fred Roos, Gray Frederickson and Tom Sternberg, Co-Producers",8,False,"[18, 10752]","['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest']",98.91599999999997,Francis Ford Coppola,['Francis Ford Coppola'],[],66.13199999999998,31500000,150000000,147,8.3,5692
582,20283,tt0078902,1979,1980,Breaking Away,Best Picture,"Peter Yates, Producer",5,False,"[18, 35]","['Dennis Quaid', 'Daniel Stern', 'Jackie Earle Haley', 'Dennis Christopher']",33.985,Peter Yates,['Peter Yates'],['Steve Tesich'],19.376000000000005,2300000,20000000,100,7.3,169
583,12102,tt0079417,1979,1980,Kramer vs. Kramer,Best Picture,"Stanley R. Jaffe, Producer",9,True,[18],"['Dustin Hoffman', 'Meryl Streep', 'Jane Alexander', 'Justin Henry']",32.97200000000001,Robert Benton,['Stanley R. Jaffe'],['Robert Benton'],29.74200000000001,8000000,106260000,105,7.6,1490
584,40842,tt0079638,1979,1980,Norma Rae,Best Picture,"Tamara Asseyev and Alex Rose, Producers",4,False,[18],"['Sally Field', 'Beau Bridges', 'Ron Leibman', 'Pat Hingle']",31.573000000000008,Martin Ritt,"['Alexandra Rose', 'Tamara Asseyev']","['Irving Ravetch', 'Harriet Frank Jr.']",9.935999999999998,4500000,22228000,110,7.2,97
585,28,tt0078788,1979,1980,Apocalypse Now,Best Adapted Screenplay,"John Milius, Francis Coppola",8,False,"[18, 10752]","['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest']",98.91599999999997,Francis Ford Coppola,['Francis Ford Coppola'],[],66.13199999999998,31500000,150000000,147,8.3,5692
586,12102,tt0079417,1979,1980,Kramer vs. Kramer,Best Adapted Screenplay,Robert Benton,9,True,[18],"['Dustin Hoffman', 'Meryl Streep', 'Jane Alexander', 'Justin Henry']",32.97200000000001,Robert Benton,['Stanley R. Jaffe'],['Robert Benton'],29.74200000000001,8000000,106260000,105,7.6,1490
587,4484,tt0077288,1979,1980,La Cage aux Folles,Best Adapted Screenplay,"Francis Veber, Edouard Molinaro, Marcello Danon, Jean Poiret",3,False,[35],"['Ugo Tognazzi', 'Michel Serrault', 'Claire Maurier', 'Michel Galabru']",12.079,Édouard Molinaro,['Marcello Danon'],"['Jean Poiret', 'Édouard Molinaro', 'Francis Veber', 'Marcello Danon']",13.050999999999998,0,20424259,92,6.8,252
588,20813,tt0079477,1979,1980,A Little Romance,Best Adapted Screenplay,Allan Burns,2,False,"[35, 18, 10751, 10749]","['Laurence Olivier', 'Diane Lane', 'Thelonious Bernard', 'Arthur Hill']",44.37000000000001,George Roy Hill,"['Robert Crawford Jr.', 'Yves Rousset-Rouard']",['Allan Burns'],9.100999999999999,0,0,108,6.9,41
589,40842,tt0079638,1979,1980,Norma Rae,Best Adapted Screenplay,"Irving Ravetch, Harriet Frank, Jr.",4,False,[18],"['Sally Field', 'Beau Bridges', 'Ron Leibman', 'Pat Hingle']",31.573000000000008,Martin Ritt,"['Alexandra Rose', 'Tamara Asseyev']","['Irving Ravetch', 'Harriet Frank Jr.']",9.935999999999998,4500000,22228000,110,7.2,97
590,16858,tt0078754,1979,1980,All That Jazz,Best Original Screenplay,"Robert Alan Aurthur, Bob Fosse",9,False,[18],"['Roy Scheider', 'Jessica Lange', 'Leland Palmer', 'Ann Reinking']",46.93100000000001,Bob Fosse,[],[],12.856999999999998,0,37823676,123,7.4,273
591,17443,tt0078718,1979,1980,...And Justice for All,Best Original Screenplay,"Valerie Curtin, Barry Levinson",2,False,"[80, 18, 9648, 53]","['Al Pacino', 'Jack Warden', 'John Forsythe', 'Lee Strasberg']",53.0,Norman Jewison,"['Norman Jewison', 'Patrick J. Palmer']",[],20.545,0,33300000,119,7.0,299
592,20283,tt0078902,1979,1980,Breaking Away,Best Original Screenplay,Steve Tesich,5,True,"[18, 35]","['Dennis Quaid', 'Daniel Stern', 'Jackie Earle Haley', 'Dennis Christopher']",33.985,Peter Yates,['Peter Yates'],['Steve Tesich'],19.376000000000005,2300000,20000000,100,7.3,169
593,988,tt0078966,1979,1980,The China Syndrome,Best Original Screenplay,"Mike Gray, T.S. Cook, James Bridges",4,False,"[18, 53]","['Jane Fonda', 'Jack Lemmon', 'Michael Douglas', 'Scott Brady']",67.68900000000001,James Bridges,['Michael Douglas'],"['James Bridges', 'Mike Gray', 'T.S. Cook']",58.608000000000054,5900000,51718367,122,7.2,280
594,696,tt0079522,1979,1980,Manhattan,Best Original Screenplay,"Woody Allen, Marshall Brickman",2,False,"[35, 18, 10749]","['Woody Allen', 'Diane Keaton', 'Michael Murphy', 'Mariel Hemingway']",54.440000000000005,Woody Allen,['Charles H. Joffe'],"['Woody Allen', 'Marshall Brickman']",17.761000000000003,0,39946780,96,7.8,1697
595,1578,tt0081398,1980,1981,Raging Bull,Best Actor,Robert De Niro,8,True,"[18, 36]","['Robert De Niro', 'Joe Pesci', 'Cathy Moriarty', 'Frank Vincent']",88.45299999999992,Martin Scorsese,"['Irwin Winkler', 'Robert Chartoff']","['Paul Schrader', 'Mardik Martin']",63.934000000000054,18000000,23000000,129,8.0,2887
596,21887,tt0079239,1980,1981,The Great Santini,Best Actor,Robert Duvall,2,False,[18],"['Robert Duvall', 'Blythe Danner', ""Michael O'Keefe"", 'Lisa Jane Persky']",30.309,Lewis John Carlino,['Charles A. Pratt'],['Lewis John Carlino'],6.259999999999999,0,0,115,6.8,40
597,1955,tt0080678,1980,1981,The Elephant Man,Best Actor,John Hurt,8,False,"[18, 36]","['Anthony Hopkins', 'John Hurt', 'Anne Bancroft', 'John Gielgud']",103.43699999999983,David Lynch,['Jonathan Sanger'],"['David Lynch', 'Eric Bergren', 'Christopher De Vore']",41.25000000000003,5000000,26010864,124,8.1,2258
598,130917,tt0081656,1980,1981,Tribute,Best Actor,Jack Lemmon,1,False,[18],"['Jack Lemmon', 'Robby Benson', 'Lee Remick', 'Colleen Dewhurst']",33.84900000000001,Bob Clark,"['Joel B. Michaels', 'Garth H. Drabinsky']",['Bernard Slade'],7.855999999999998,0,0,121,6.6,5
599,42160,tt0081568,1980,1981,The Stunt Man,Best Actor,Peter O'Toole,3,False,"[28, 35, 18, 53]","[""Peter O'Toole"", 'Steve Railsback', 'Barbara Hershey', 'Allen Garfield']",40.643000000000036,Richard Rush,['Richard Rush'],['Lawrence B. Marcus'],21.172,0,0,131,6.9,79
600,98864,tt0081414,1980,1981,Resurrection,Best Actress,Ellen Burstyn,2,False,"[18, 14]","['Ellen Burstyn', 'Sam Shepard', 'Richard Farnsworth', 'Roberts Blossom']",30.819000000000006,Daniel Petrie,"['Renée Missel', 'Howard Rosenman']",[],14.449999999999998,0,3910019,103,6.8,22
601,10765,tt0081375,1980,1981,Private Benjamin,Best Actress,Goldie Hawn,3,False,[35],"['Goldie Hawn', 'Eileen Brennan', 'Armand Assante', 'Robert Webber']",31.272000000000006,Howard Zieff,"['Nancy Meyers', 'Harvey Miller', 'Charles Shyer']","['Nancy Meyers', 'Harvey Miller', 'Charles Shyer']",19.075999999999997,0,0,109,6.0,251
602,16619,tt0081283,1980,1981,Ordinary People,Best Actress,Mary Tyler Moore,6,False,[18],"['Donald Sutherland', 'Mary Tyler Moore', 'Judd Hirsch', 'Timothy Hutton']",47.346,Robert Redford,['Ronald L. Schwary'],['Alvin Sargent'],24.55400000000001,6000000,54766923,124,7.6,383
603,10889,tt0080798,1980,1981,Gloria,Best Actress,Gena Rowlands,1,False,"[18, 53, 80]","['Gena Rowlands', 'John Adames', 'Julie Carmen', 'Buck Henry']",23.186,John Cassavetes,['Sam Shaw'],['John Cassavetes'],11.546,0,4059673,123,6.9,115
604,16769,tt0080549,1980,1981,Coal Miner's Daughter,Best Actress,Sissy Spacek,7,True,"[18, 10402]","['Sissy Spacek', 'Tommy Lee Jones', 'Levon Helm', ""Beverly D'Angelo""]",35.295000000000016,Michael Apted,['Bernard Schwartz'],[],15.235,15000000,67182787,125,7.2,161
605,1955,tt0080678,1980,1981,The Elephant Man,Best Director,David Lynch,8,False,"[18, 36]","['Anthony Hopkins', 'John Hurt', 'Anne Bancroft', 'John Gielgud']",103.43699999999983,David Lynch,['Jonathan Sanger'],"['David Lynch', 'Eric Bergren', 'Christopher De Vore']",41.25000000000003,5000000,26010864,124,8.1,2258
606,16619,tt0081283,1980,1981,Ordinary People,Best Director,Robert Redford,6,True,[18],"['Donald Sutherland', 'Mary Tyler Moore', 'Judd Hirsch', 'Timothy Hutton']",47.346,Robert Redford,['Ronald L. Schwary'],['Alvin Sargent'],24.55400000000001,6000000,54766923,124,7.6,383
607,1578,tt0081398,1980,1981,Raging Bull,Best Director,Martin Scorsese,8,False,"[18, 36]","['Robert De Niro', 'Joe Pesci', 'Cathy Moriarty', 'Frank Vincent']",88.45299999999992,Martin Scorsese,"['Irwin Winkler', 'Robert Chartoff']","['Paul Schrader', 'Mardik Martin']",63.934000000000054,18000000,23000000,129,8.0,2887
608,42160,tt0081568,1980,1981,The Stunt Man,Best Director,Richard Rush,3,False,"[28, 35, 18, 53]","[""Peter O'Toole"", 'Steve Railsback', 'Barbara Hershey', 'Allen Garfield']",40.643000000000036,Richard Rush,['Richard Rush'],['Lawrence B. Marcus'],21.172,0,0,131,6.9,79
609,11121,tt0080009,1980,1981,Tess,Best Director,Roman Polanski,6,False,"[18, 10749]","['Nastassja Kinski', 'Peter Firth', 'Leigh Lawson', 'John Collin']",38.939000000000014,Roman Polanski,['Claude Berri'],"['Gérard Brach', 'Roman Polanski']",15.665999999999997,0,0,171,6.9,202
610,16769,tt0080549,1980,1981,Coal Miner's Daughter,Best Picture,"Bernard Schwartz, Producer",7,False,"[18, 10402]","['Sissy Spacek', 'Tommy Lee Jones', 'Levon Helm', ""Beverly D'Angelo""]",35.295000000000016,Michael Apted,['Bernard Schwartz'],[],15.235,15000000,67182787,125,7.2,161
611,1955,tt0080678,1980,1981,The Elephant Man,Best Picture,"Jonathan Sanger, Producer",8,False,"[18, 36]","['Anthony Hopkins', 'John Hurt', 'Anne Bancroft', 'John Gielgud']",103.43699999999983,David Lynch,['Jonathan Sanger'],"['David Lynch', 'Eric Bergren', 'Christopher De Vore']",41.25000000000003,5000000,26010864,124,8.1,2258
612,16619,tt0081283,1980,1981,Ordinary People,Best Picture,"Ronald L. Schwary, Producer",6,True,[18],"['Donald Sutherland', 'Mary Tyler Moore', 'Judd Hirsch', 'Timothy Hutton']",47.346,Robert Redford,['Ronald L. Schwary'],['Alvin Sargent'],24.55400000000001,6000000,54766923,124,7.6,383
613,1578,tt0081398,1980,1981,Raging Bull,Best Picture,"Irwin Winkler and Robert Chartoff, Producers",8,False,"[18, 36]","['Robert De Niro', 'Joe Pesci', 'Cathy Moriarty', 'Frank Vincent']",88.45299999999992,Martin Scorsese,"['Irwin Winkler', 'Robert Chartoff']","['Paul Schrader', 'Mardik Martin']",63.934000000000054,18000000,23000000,129,8.0,2887
614,11121,tt0080009,1980,1981,Tess,Best Picture,"Claude Berri, Producer;  Timothy Burrill, Co-Producer",6,False,"[18, 10749]","['Nastassja Kinski', 'Peter Firth', 'Leigh Lawson', 'John Collin']",38.939000000000014,Roman Polanski,['Claude Berri'],"['Gérard Brach', 'Roman Polanski']",15.665999999999997,0,0,171,6.9,202
615,13783,tt0080310,1980,1981,Breaker Morant,Best Adapted Screenplay,"Jonathan Hardy, David Stevens, Bruce Beresford",1,False,"[18, 36, 10752]","['Edward Woodward', 'Jack Thompson', 'John Waters', 'Bryan Brown']",39.34300000000003,Bruce Beresford,['Matt Carroll'],"['Bruce Beresford', 'Jonathan Hardy', 'David Stevens']",30.280000000000026,107,0,107,7.2,75
616,16769,tt0080549,1980,1981,Coal Miner's Daughter,Best Adapted Screenplay,Tom Rickman,7,False,"[18, 10402]","['Sissy Spacek', 'Tommy Lee Jones', 'Levon Helm', ""Beverly D'Angelo""]",35.295000000000016,Michael Apted,['Bernard Schwartz'],[],15.235,15000000,67182787,125,7.2,161
617,1955,tt0080678,1980,1981,The Elephant Man,Best Adapted Screenplay,"Christopher DeVore, Eric Bergren, David Lynch",8,False,"[18, 36]","['Anthony Hopkins', 'John Hurt', 'Anne Bancroft', 'John Gielgud']",103.43699999999983,David Lynch,['Jonathan Sanger'],"['David Lynch', 'Eric Bergren', 'Christopher De Vore']",41.25000000000003,5000000,26010864,124,8.1,2258
618,16619,tt0081283,1980,1981,Ordinary People,Best Adapted Screenplay,Alvin Sargent,6,True,[18],"['Donald Sutherland', 'Mary Tyler Moore', 'Judd Hirsch', 'Timothy Hutton']",47.346,Robert Redford,['Ronald L. Schwary'],['Alvin Sargent'],24.55400000000001,6000000,54766923,124,7.6,383
619,42160,tt0081568,1980,1981,The Stunt Man,Best Adapted Screenplay,Screenplay by Lawrence B. Marcus;  Adaptation by Richard Rush,3,False,"[28, 35, 18, 53]","[""Peter O'Toole"", 'Steve Railsback', 'Barbara Hershey', 'Allen Garfield']",40.643000000000036,Richard Rush,['Richard Rush'],['Lawrence B. Marcus'],21.172,0,0,131,6.9,79
620,1623,tt0080474,1980,1981,Brubaker,Best Original Screenplay,"Screenplay by W. D. Richter;  Story by W. D. Richter, Arthur Ross",1,False,"[80, 18]","['Robert Redford', 'Yaphet Kotto', 'Jane Alexander', 'Murray Hamilton']",110.05099999999997,Stuart Rosenberg,['Ron Silverman'],['W.D. Richter'],12.685999999999996,9000000,37121708,125,7.1,297
621,3537,tt0080716,1980,1981,Fame,Best Original Screenplay,Christopher Gore,6,False,"[18, 10402]","['Irene Cara', 'Barry Miller', 'Maureen Teefy', 'Paul McCrane']",34.19100000000001,Alan Parker,"['Alan Marshall', 'David De Silva']",['Christopher Gore'],9.900999999999998,0,21202829,134,6.5,292
622,38772,tt0081150,1980,1981,Melvin and Howard,Best Original Screenplay,Bo Goldman,3,True,"[35, 18]","['Jason Robards', 'Paul Le Mat', 'Elizabeth Cheshire', 'Mary Steenburgen']",36.95099999999999,Jonathan Demme,"['Art Linson', 'Don Phillips']",[],10.868999999999998,0,0,95,6.6,33
623,39543,tt0081176,1980,1981,Mon Oncle D'Amerique,Best Original Screenplay,Jean Gruault,1,False,"[35, 18, 10749]","['Gérard Depardieu', 'Nicole Garcia', 'Roger Pierre', 'Nelly Borgeaud']",46.21200000000003,Alain Resnais,[],[],6.507999999999999,0,0,126,6.9,93
624,10765,tt0081375,1980,1981,Private Benjamin,Best Original Screenplay,"Nancy Meyers, Charles Shyer, Harvey Miller",3,False,[35],"['Goldie Hawn', 'Eileen Brennan', 'Armand Assante', 'Robert Webber']",31.272000000000006,Howard Zieff,"['Nancy Meyers', 'Harvey Miller', 'Charles Shyer']","['Nancy Meyers', 'Harvey Miller', 'Charles Shyer']",19.075999999999997,0,0,109,6.0,251
625,18254,tt0082979,1981,1982,Reds,Best Actor,Warren Beatty,12,False,"[18, 36, 10749]","['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński']",114.41199999999978,Warren Beatty,['Warren Beatty'],"['Warren Beatty', 'Trevor Griffiths']",58.66400000000005,35000000,40382659,195,7.1,205
626,11816,tt0082846,1981,1982,On Golden Pond,Best Actor,Henry Fonda,10,True,[18],"['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda', 'Doug McKeon']",18.593,Mark Rydell,['Bruce Gilbert'],['Ernest Thompson'],45.03800000000004,0,19255967,109,7.3,285
627,23954,tt0080388,1981,1982,Atlantic City,Best Actor,Burt Lancaster,5,False,"[80, 18, 10749]","['Burt Lancaster', 'Susan Sarandon', 'Kate Reid', 'Michel Piccoli']",41.98400000000001,Louis Malle,['John Kemeny'],[],19.282000000000007,7200000,12729675,104,6.9,152
628,13665,tt0082031,1981,1982,Arthur,Best Actor,Dudley Moore,4,False,"[35, 18, 10749]","['Dudley Moore', 'Liza Minnelli', 'John Gielgud', 'Geraldine Fitzgerald']",53.77600000000002,Steve Gordon,['Robert Greenhut'],['Steve Gordon'],15.000999999999996,7000000,95461682,97,6.4,275
629,19429,tt0081974,1981,1982,Absence of Malice,Best Actor,Paul Newman,3,False,"[18, 10749, 53]","['Sally Field', 'Paul Newman', 'Bob Balaban', 'Don Hood']",30.967,Sydney Pollack,['Sydney Pollack'],[],24.135000000000005,12000000,40716963,116,6.8,120
630,11816,tt0082846,1981,1982,On Golden Pond,Best Actress,Katharine Hepburn,10,True,[18],"['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda', 'Doug McKeon']",18.593,Mark Rydell,['Bruce Gilbert'],['Ernest Thompson'],45.03800000000004,0,19255967,109,7.3,285
631,18254,tt0082979,1981,1982,Reds,Best Actress,Diane Keaton,12,False,"[18, 36, 10749]","['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński']",114.41199999999978,Warren Beatty,['Warren Beatty'],"['Warren Beatty', 'Trevor Griffiths']",58.66400000000005,35000000,40382659,195,7.1,205
632,42146,tt0082853,1981,1982,Only When I Laugh,Best Actress,Marsha Mason,3,False,"[35, 18]","['Marsha Mason', 'Kristy McNichol', 'James Coco', 'Joan Hackett']",30.62400000000001,Glenn Jordan,"['Roger M. Rothstein', 'Neil Simon']",[],15.423999999999996,0,0,120,5.8,9
