,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,oscar_win,no_oscar_wins,no_oscar_nominations,genre_id,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes_rating,metascore,total_wins,total_nominations
1687,167073,tt2381111,2015,2016,Brooklyn,Best Picture,"Finola Dwyer and Amanda Posey, Producers",False,0.0,3,"[18, 10749]","['Saoirse Ronan', 'Domhnall Gleeson', 'Emory Cohen', 'Jim Broadbent']",78.20899999999996,John Crowley,"['Amanda Posey', 'Finola Dwyer']",['Nick Hornby'],61.44000000000007,11000000,62076141,111,73,2500,75,132479,97,88,38,157
1688,76341,tt1392190,2015,2016,Mad Max: Fury Road,Best Picture,"Doug Mitchell and George Miller, Producers",False,6.0,10,"[28, 12, 878]","['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult', 'Hugh Keays-Byrne']",125.4349999999999,George Miller,"['George Miller', 'Doug Mitchell', 'P.J. Voeten']",[],107.70999999999984,150000000,378858340,121,75,17840,81,889379,97,90,235,231
1689,286217,tt3659388,2015,2016,The Martian,Best Picture,"Simon Kinberg, Ridley Scott, Michael Schaefer and Mark Huffam, Producers",False,0.0,7,"[18, 12, 878]","['Matt Damon', 'Jessica Chastain', 'Kristen Wiig', 'Jeff Daniels']",200.1059999999999,Ridley Scott,"['Ridley Scott', 'Mark Huffam', 'Simon Kinberg', 'Michael Schaefer']",['Drew Goddard'],502.412000000007,108000000,630161890,144,77,15480,80,766686,91,80,38,190
1690,281957,tt1663202,2015,2016,The Revenant,Best Picture,"Arnon Milchan, Steve Golin, Alejandro G. Iñárritu, Mary Parent and Keith Redmon, Producers",False,3.0,12,"[37, 18, 12]","['Leonardo DiCaprio', 'Tom Hardy', 'Domhnall Gleeson', 'Will Poulter']",142.37099999999978,Alejandro González Iñárritu,"['Steve Golin', 'Alejandro González Iñárritu', 'Arnon Milchan', 'James W. Skotchdopole', 'Keith Redmon', 'Mary Parent']","['Alejandro González Iñárritu', 'Mark L. Smith']",184.98799999999943,135000000,532950503,157,75,14400,80,713543,78,76,87,187
1691,323272,tt3832914,2015,2016,Room,Best Picture,"Ed Guiney, Producer",False,1.0,4,"[18, 10749]","['Karen Abercrombie', 'Priscilla C. Shirer', 'T.C. Stallings', 'Tenae Downing']",73.389,Alex Kendrick,[],[],6.26,3000000,67790117,120,79,274,65,13618,34,26,87,187
1692,314365,tt1895587,2015,2016,Spotlight,Best Picture,"Michael Sugar, Steve Golin, Nicole Rocklin and Blye Pagon Faust, Producers",True,2.0,6,"[18, 53, 36]","['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams', 'Liev Schreiber']",146.5999999999999,Tom McCarthy,"['Steve Golin', 'Michael Sugar', 'Nicole Rocklin', 'Blye Pagon Faust']",[],84.04599999999989,20000000,98690254,129,78,6495,81,425571,97,93,122,143
1693,318846,tt1596363,2015,2016,The Big Short,Best Adapted Screenplay,Screenplay by Charles Randolph and Adam McKay,True,1.0,5,"[35, 18]","['Christian Bale', 'Steve Carell', 'Ryan Gosling', 'Brad Pitt']",231.7979999999999,Adam McKay,"['Brad Pitt', 'Arnon Milchan', 'Dede Gardner', 'Jeremy Kleiner']","['Adam McKay', 'Charles Randolph']",180.69299999999927,28000000,133346506,131,73,6566,78,370267,88,81,36,81
1694,167073,tt2381111,2015,2016,Brooklyn,Best Adapted Screenplay,Screenplay by Nick Hornby,False,0.0,3,"[18, 10749]","['Saoirse Ronan', 'Domhnall Gleeson', 'Emory Cohen', 'Jim Broadbent']",78.20899999999996,John Crowley,"['Amanda Posey', 'Finola Dwyer']",['Nick Hornby'],61.44000000000007,11000000,62076141,111,73,2500,75,132479,97,88,38,157
1695,258480,tt2402927,2015,2016,Carol,Best Adapted Screenplay,Screenplay by Phyllis Nagy,False,0.0,6,"[10749, 18]","['Rooney Mara', 'Cate Blanchett', 'Kyle Chandler', 'Sarah Paulson']",70.99599999999998,Todd Haynes,"['Tessa Ross', 'Christine Vachon', 'Stephen Woolley', 'Elizabeth Karlsen']",['Phyllis Nagy'],76.17299999999996,0,40272135,118,75,2785,72,117651,94,94,77,247
1696,286217,tt3659388,2015,2016,The Martian,Best Adapted Screenplay,Screenplay by Drew Goddard,False,0.0,7,"[18, 12, 878]","['Matt Damon', 'Jessica Chastain', 'Kristen Wiig', 'Jeff Daniels']",200.1059999999999,Ridley Scott,"['Ridley Scott', 'Mark Huffam', 'Simon Kinberg', 'Michael Schaefer']",['Drew Goddard'],502.412000000007,108000000,630161890,144,77,15480,80,766686,91,80,38,190
1697,323272,tt3832914,2015,2016,Room,Best Adapted Screenplay,Screenplay by Emma Donoghue,False,1.0,4,"[18, 10749]","['Karen Abercrombie', 'Priscilla C. Shirer', 'T.C. Stallings', 'Tenae Downing']",73.389,Alex Kendrick,[],[],6.26,3000000,67790117,120,79,274,65,13618,34,26,38,190
1698,296098,tt3682448,2015,2016,Bridge of Spies,Best Original Screenplay,Written by Matt Charman and Ethan Coen & Joel Coen,False,1.0,6,"[53, 18]","['Tom Hanks', 'Mark Rylance', 'Amy Ryan', 'Alan Alda']",132.58099999999996,Steven Spielberg,"['Steven Spielberg', 'Marc Platt', 'Kristie Macosko']",[],235.28499999999883,40000000,165478348,141,72,5448,76,289864,90,81,29,102
1699,264660,tt0470752,2015,2016,Ex Machina,Best Original Screenplay,Written by Alex Garland,False,1.0,2,"[18, 878]","['Domhnall Gleeson', 'Alicia Vikander', 'Oscar Isaac', 'Sonoya Mizuno']",42.214000000000006,Alex Garland,"['Andrew Macdonald', 'Allon Reich']",[],164.1519999999993,15000000,36869414,108,76,10061,77,477975,92,78,71,159
1700,150540,tt2096673,2015,2016,Inside Out,Best Original Screenplay,"Screenplay by Pete Docter, Meg LeFauve, Josh Cooley; Original story by Pete Docter, Ronnie del Carmen",False,1.0,2,"[16, 10751, 12, 18, 35]","['Amy Poehler', 'Phyllis Smith', 'Bill Hader', 'Kaitlyn Dias']",137.29199999999992,Pete Docter,['Jonas Rivera'],"['Pete Docter', 'Josh Cooley', 'Meg LeFauve']",310.9810000000005,175000000,857611174,95,79,16321,81,623459,98,94,99,115
1701,314365,tt1895587,2015,2016,Spotlight,Best Original Screenplay,Written by Josh Singer & Tom McCarthy,True,2.0,6,"[18, 53, 36]","['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams', 'Liev Schreiber']",146.5999999999999,Tom McCarthy,"['Steve Golin', 'Michael Sugar', 'Nicole Rocklin', 'Blye Pagon Faust']",[],84.04599999999989,20000000,98690254,129,78,6495,81,425571,97,93,122,143
1702,277216,tt1398426,2015,2016,Straight Outta Compton,Best Original Screenplay,Screenplay by Jonathan Herman and Andrea Berloff; Story by S. Leigh Savidge & Alan Wenkus and Andrea Berloff,False,0.0,1,"[10402, 18]","[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.']",108.0159999999999,F. Gary Gray,"['Ice Cube', 'Dr. Dre', 'F. Gary Gray', 'Matt Alvarez', 'Scott Bernstein', 'Bill Straus', 'Tomica Woods-Wright']","['Jonathan Herman', 'Andrea Berloff']",45.973,28000000,201634991,147,78,2817,78,180764,89,72,28,39
1703,334541,tt4034228,2016,2017,Manchester by the Sea,Best Actor,Casey Affleck,True,2.0,6,[18],"['Casey Affleck', 'Michelle Williams', 'Kyle Chandler', 'Lucas Hedges']",90.89699999999992,Kenneth Lonergan,"['Matt Damon', 'Chris Moore', 'Gigi Pritzker', 'Kevin J. Walsh', 'Lauren Beck', 'Kimberly Steward']",[],65.84500000000006,9000000,78988148,138,75,4379,78,250090,96,96,127,263
1704,324786,tt2119532,2016,2017,Hacksaw Ridge,Best Actor,Andrew Garfield,False,2.0,6,"[18, 36, 10752]","['Andrew Garfield', 'Sam Worthington', 'Vince Vaughn', 'Teresa Palmer']",115.53799999999994,Mel Gibson,"['Bruce Davey', 'David Permut', 'Brian Oliver', 'Bill Mechanic', 'Terry Benedict', 'William D. Johnson', 'Paul Currie']","['Robert Schenkkan', 'Andrew Knight']",101.17899999999979,40000000,175302354,139,81,9456,81,442554,84,71,51,115
1705,313369,tt3783958,2016,2017,La La Land,Best Actor,Ryan Gosling,False,6.0,14,"[35, 18, 10749, 10402]","['Ryan Gosling', 'Emma Stone', 'John Legend', 'Rosemarie DeWitt']",170.96799999999976,Damien Chazelle,"['Gary Gilbert', 'Marc Platt', 'Jordan Horowitz', 'Fred Berger']",[],130.44799999999967,30000000,446486224,129,79,13143,80,511972,91,94,235,287
1706,334533,tt3553976,2016,2017,Captain Fantastic,Best Actor,Viggo Mortensen,False,0.0,1,"[12, 18]","['Viggo Mortensen', 'Samantha Isler', 'Annalise Basso', 'Steve Zahn']",74.10299999999995,Matt Ross,"['Monica Levinson', 'Lynette Howell Taylor', 'Jamie Patricof', 'Shivani Rawat']",[],56.39500000000005,5000000,23123592,118,80,4883,79,194617,82,72,15,49
1707,393457,tt2671706,2016,2017,Fences,Best Actor,Denzel Washington,False,1.0,4,[18],"['Denzel Washington', 'Viola Davis', 'Stephen Henderson', 'Jovan Adepo']",49.598,Denzel Washington,"['Scott Rudin', 'Denzel Washington']",['August Wilson'],115.98399999999984,24000000,64414761,139,68,1950,72,99514,92,79,56,120
1708,337674,tt3716530,2016,2017,Elle,Best Actress,Isabelle Huppert,False,0.0,1,"[18, 53]","['Isabelle Huppert', 'Laurent Lafitte', 'Anne Consigny', 'Charles Berling']",50.36300000000002,Paul Verhoeven,"['Saïd Ben Saïd', 'Michel Merkt']",['David Birke'],51.798000000000044,9804690,2341534,130,66,1348,71,61593,91,89,70,92
1709,339419,tt4669986,2016,2017,Loving,Best Actress,Ruth Negga,False,0.0,1,"[10749, 18]","['Joel Edgerton', 'Ruth Negga', 'Michael Shannon', 'Marton Csokas']",74.67099999999995,Jeff Nichols,"['Peter Saraf', 'Marc Turtletaub', 'Colin Firth', 'Sarah Green', 'Nancy Buirski', 'Ged Doherty']",[],76.11099999999998,9000000,8996802,123,67,722,70,32173,88,79,24,88
1710,376866,tt1619029,2016,2017,Jackie,Best Actress,Natalie Portman,False,0.0,3,[18],"['Natalie Portman', 'Peter Sarsgaard', 'Greta Gerwig', 'Billy Crudup']",107.97199999999977,Pablo Larraín,"['Darren Aronofsky', 'Ari Handel', 'Mickey Liddell', 'Juan de Dios Larraín', 'Scott Franklin']",['Noah Oppenheim'],68.44400000000005,9000000,13960394,100,64,1844,67,73493,87,81,44,163
1711,313369,tt3783958,2016,2017,La La Land,Best Actress,Emma Stone,True,6.0,14,"[35, 18, 10749, 10402]","['Ryan Gosling', 'Emma Stone', 'John Legend', 'Rosemarie DeWitt']",170.96799999999976,Damien Chazelle,"['Gary Gilbert', 'Marc Platt', 'Jordan Horowitz', 'Fred Berger']",[],130.44799999999967,30000000,446486224,129,79,13143,80,511972,91,94,235,287
